type,value,duration,time,offset
Time 0,,0,0.002,0
New Segment,,0,0.002,0
Stimulus,35,1,300.032,0
Stimulus,45,1,380.254,0
Stimulus,65,1,408.838,0
Stimulus,25,1,417.072,0
Stimulus,65,1,426.404,0
Stimulus,25,1,434.822,0
Stimulus,65,1,436.612,0
Stimulus,25,1,440.056,0
Stimulus,55,1,448.008,0
Stimulus,155,1,474.918,0
Stimulus,105,1,492.848,0
Stimulus,55,1,506.75,0
Stimulus,155,1,521.028,0
Stimulus,15,1,521.03,0
Stimulus,35,1,530.748,0
Stimulus,45,1,537.528,0
Stimulus,55,1,548.694,0
Stimulus,155,1,556.764,0
Stimulus,105,1,566.61,0
Stimulus,55,1,582.178,0
Stimulus,165,1,599.86,0
Stimulus,25,1,611.874,0
Stimulus,155,1,618.456,0
Stimulus,15,1,618.458,0
Stimulus,35,1,627.94,0
Stimulus,45,1,639.288,0
Stimulus,65,1,647.554,0
Stimulus,25,1,653.134,0
Stimulus,55,1,661.83,0
Stimulus,155,1,670.86,0
Stimulus,105,1,681.384,0
Stimulus,55,1,697.26,0
Stimulus,155,1,706.496,0
Stimulus,15,1,706.498,0
Stimulus,35,1,710.758,0
Stimulus,45,1,712.69,0
Stimulus,55,1,720.564,0
Stimulus,155,1,728.496,0
Stimulus,105,1,742.466,0
Stimulus,55,1,748.356,0
Stimulus,155,1,752.66,0
Stimulus,15,1,752.662,0
Stimulus,35,1,757.272,0
Stimulus,45,1,768.23,0
Stimulus,55,1,772.964,0
Stimulus,155,1,777.952,0
Stimulus,105,1,787.09,0
Stimulus,55,1,790.714,0
Stimulus,155,1,794.688,0
Stimulus,15,1,794.688,0
Stimulus,35,1,799.186,0
Stimulus,45,1,805.022,0
Stimulus,55,1,811.05,0
Stimulus,155,1,817.562,0
Stimulus,105,1,823.034,0
Stimulus,55,1,829.52,0
Stimulus,155,1,834.826,0
Stimulus,15,1,834.826,0
Stimulus,35,1,930.058,0
Stimulus,45,1,954.81,0
Stimulus,65,1,959.864,0
Stimulus,165,1,970.738,0
Stimulus,115,1,981.238,0
Stimulus,75,1,986.322,0
Stimulus,165,1,992.406,0
Stimulus,15,1,992.408,0
Stimulus,200,1,1009.668,0
Stimulus,210,1,1024.82,0
Stimulus,31,1,1059.804,0
Stimulus,41,1,1066.054,0
Stimulus,101,1,1095.364,0
Stimulus,51,1,1116.18,0
Stimulus,151,1,1139.528,0
Stimulus,151,1,1162.36,0
Stimulus,51,1,1180.748,0
Stimulus,11,1,1180.748,0
Stimulus,31,1,1189.912,0
Stimulus,41,1,1200.914,0
Stimulus,111,1,1219.232,0
Stimulus,21,1,1224.218,0
Stimulus,101,1,1227.538,0
Stimulus,51,1,1248.094,0
Stimulus,151,1,1266.204,0
Stimulus,151,1,1288.356,0
Stimulus,61,1,1301.508,0
Stimulus,21,1,1316.744,0
Stimulus,51,1,1322.202,0
Stimulus,11,1,1322.204,0
Stimulus,31,1,1325.45,0
Stimulus,41,1,1327.064,0
Stimulus,101,1,1348.924,0
Stimulus,51,1,1368.854,0
Stimulus,151,1,1387.716,0
Stimulus,161,1,1412.868,0
Stimulus,21,1,1421.118,0
Stimulus,151,1,1426.186,0
Stimulus,51,1,1435.464,0
Stimulus,11,1,1435.464,0
Stimulus,31,1,1444.03,0
Stimulus,41,1,1452.992,0
Stimulus,101,1,1464.284,0
Stimulus,51,1,1480.672,0
Stimulus,151,1,1496.448,0
Stimulus,161,1,1509.698,0
Stimulus,21,1,1518.546,0
Stimulus,151,1,1522.282,0
Stimulus,51,1,1529.364,0
Stimulus,11,1,1529.364,0
Stimulus,31,1,1533.168,0
Stimulus,41,1,1540.184,0
Stimulus,101,1,1551.586,0
Stimulus,61,1,1561.6,0
Stimulus,21,1,1566.128,0
Stimulus,51,1,1568.808,0
Stimulus,151,1,1581.474,0
Stimulus,161,1,1591.6,0
Stimulus,21,1,1596.696,0
Stimulus,151,1,1599.904,0
Stimulus,51,1,1605.78,0
Stimulus,11,1,1605.78,0
Stimulus,31,1,1612.818,0
Stimulus,41,1,1613.126,0
Stimulus,101,1,1621.988,0
Stimulus,61,1,1643.584,0
Stimulus,21,1,1650.57,0
Stimulus,51,1,1653.902,0
Stimulus,161,1,1663.708,0
Stimulus,21,1,1668.444,0
Stimulus,151,1,1672.848,0
Stimulus,151,1,1682.876,0
Stimulus,51,1,1688.874,0
Stimulus,11,1,1688.876,0
Stimulus,31,1,1782.69,0
Stimulus,41,1,1815.524,0
Stimulus,1,1,1834.8,0
Stimulus,1,1,1850.812,0
Stimulus,1,1,1863.896,0
Stimulus,1,1,1879.106,0
Stimulus,1,1,1886.55,0
Stimulus,11,1,1886.552,0
Stimulus,200,1,1930.576,0
Stimulus,210,1,1945.672,0
Stimulus,32,1,1949.962,0
Stimulus,42,1,1961.062,0
Stimulus,52,1,1977.258,0
Stimulus,102,1,1994.686,0
Stimulus,52,1,2007.658,0
Stimulus,102,1,2022.866,0
Stimulus,152,1,2045.186,0
Stimulus,12,1,2045.186,0
Stimulus,32,1,2052.058,0
Stimulus,42,1,2063.172,0
Stimulus,52,1,2075.516,0
Stimulus,112,1,2090.434,0
Stimulus,22,1,2094.336,0
Stimulus,102,1,2097.808,0
Stimulus,52,1,2115.614,0
Stimulus,102,1,2131.878,0
Stimulus,152,1,2147.03,0
Stimulus,12,1,2147.03,0
Stimulus,32,1,2151.834,0
Stimulus,42,1,2161.114,0
Stimulus,52,1,2173.946,0
Stimulus,102,1,2189.112,0
Stimulus,52,1,2200.654,0
Stimulus,102,1,2213.96,0
Stimulus,152,1,2221.264,0
Stimulus,12,1,2221.264,0
Stimulus,32,1,2228.582,0
Stimulus,42,1,2236.404,0
Stimulus,52,1,2245.416,0
Stimulus,102,1,2258.096,0
Stimulus,52,1,2273.93,0
Stimulus,102,1,2281.014,0
Stimulus,152,1,2317.318,0
Stimulus,12,1,2317.318,0
Stimulus,32,1,2320.01,0
Stimulus,42,1,2320.136,0
Stimulus,52,1,2326.498,0
Stimulus,102,1,2335.802,0
Stimulus,52,1,2341.108,0
Stimulus,102,1,2346.608,0
Stimulus,152,1,2353.206,0
Stimulus,12,1,2353.206,0
Stimulus,32,1,2355.772,0
Stimulus,42,1,2355.788,0
Stimulus,52,1,2361.288,0
Stimulus,102,1,2370.33,0
Stimulus,52,1,2378.08,0
Stimulus,102,1,2383.996,0
Stimulus,152,1,2394.398,0
Stimulus,12,1,2394.4,0
Stimulus,32,1,2487.436,0
Stimulus,42,1,2489.648,0
Stimulus,62,1,2503.034,0
Stimulus,2,1,2525.7,0
Stimulus,2,1,2532.7,0
Stimulus,112,1,2538.784,0
Stimulus,2,1,2544.104,0
Stimulus,12,1,2544.106,0
Stimulus,200,1,2587.392,0
Stimulus,210,1,2602.49,0
Stimulus,33,1,2609.53,0
Stimulus,43,1,2619.894,0
Stimulus,103,1,2627.576,0
Stimulus,53,1,2633.74,0
Stimulus,103,1,2644.004,0
Stimulus,53,1,2654.018,0
Stimulus,153,1,2701.572,0
Stimulus,13,1,2701.574,0
Stimulus,33,1,2708.68,0
Stimulus,43,1,2708.89,0
Stimulus,103,1,2714.848,0
Stimulus,53,1,2720.278,0
Stimulus,103,1,2728.488,0
Stimulus,53,1,2734.446,0
Stimulus,153,1,2760.28,0
Stimulus,13,1,2760.28,0
Stimulus,33,1,2763.554,0
Stimulus,43,1,2766.432,0
Stimulus,103,1,2769.806,0
Stimulus,53,1,2778.322,0
Stimulus,103,1,2784.348,0
Stimulus,53,1,2793.612,0
Stimulus,153,1,2827.93,0
Stimulus,13,1,2827.932,0
Stimulus,33,1,2830.804,0
Stimulus,43,1,2831.304,0
Stimulus,103,1,2834.792,0
Stimulus,53,1,2842.248,0
Stimulus,103,1,2851.054,0
Stimulus,53,1,2856.806,0
Stimulus,153,1,2861.832,0
Stimulus,13,1,2861.834,0
Stimulus,33,1,2864.58,0
Stimulus,43,1,2870.998,0
Stimulus,113,1,2875.122,0
Stimulus,23,1,2877.164,0
Stimulus,103,1,2880.416,0
Stimulus,53,1,2890.4,0
Stimulus,103,1,2910.374,0
Stimulus,53,1,2914.858,0
Stimulus,153,1,2919.192,0
Stimulus,13,1,2919.192,0
Stimulus,33,1,2922.508,0
Stimulus,43,1,2925.136,0
Stimulus,103,1,2929.996,0
Stimulus,53,1,2936.652,0
Stimulus,103,1,2943.804,0
Stimulus,53,1,2949.926,0
Stimulus,153,1,2954.956,0
Stimulus,13,1,2954.956,0
Stimulus,33,1,3048.354,0
Stimulus,43,1,3067.564,0
Stimulus,3,1,3070.798,0
Stimulus,63,1,3075.922,0
Stimulus,3,1,3086.674,0
Stimulus,3,1,3095.438,0
Stimulus,3,1,3100.076,0
Stimulus,13,1,3100.078,0
Stimulus,200,1,3130.77,0
Stimulus,210,1,3145.894,0
Stimulus,34,1,3152.532,0
Stimulus,44,1,3163.214,0
Stimulus,104,1,3175.604,0
Stimulus,104,1,3185.128,0
Stimulus,54,1,3196.226,0
Stimulus,154,1,3209.34,0
Stimulus,54,1,3258.698,0
Stimulus,14,1,3258.698,0
Stimulus,34,1,3263.446,0
Stimulus,44,1,3266.572,0
Stimulus,104,1,3273.448,0
Stimulus,104,1,3280.544,0
Stimulus,54,1,3287.738,0
Stimulus,154,1,3298.308,0
Stimulus,54,1,3307.488,0
Stimulus,14,1,3307.49,0
Stimulus,34,1,3313.166,0
Stimulus,44,1,3322.072,0
Stimulus,104,1,3326.82,0
Stimulus,104,1,3334.058,0
Stimulus,54,1,3339.722,0
Stimulus,154,1,3348.904,0
Stimulus,54,1,3360.878,0
Stimulus,14,1,3360.878,0
Stimulus,34,1,3363.804,0
Stimulus,44,1,3367.488,0
Stimulus,104,1,3373.098,0
Stimulus,104,1,3378.778,0
Stimulus,54,1,3382.306,0
Stimulus,154,1,3389.764,0
Stimulus,54,1,3392.194,0
Stimulus,14,1,3392.196,0
