type,value,duration,time,offset
Time 0,,0,0.002,0
New Segment,,0,0.002,0
Stimulus,,1,64.584,0
Stimulus,35,1,326.122,0
Stimulus,45,1,349.568,0
Stimulus,65,1,384.512,0
Stimulus,25,1,399.76,0
Stimulus,55,1,408.296,0
Stimulus,155,1,427.288,0
Stimulus,105,1,442.49,0
Stimulus,55,1,452.434,0
Stimulus,165,1,456.798,0
Stimulus,25,1,461.794,0
Stimulus,155,1,473.06,0
Stimulus,15,1,473.064,0
Stimulus,35,1,478.586,0
Stimulus,45,1,485.726,0
Stimulus,95,1,488.1,0
Stimulus,25,1,490.824,0
Stimulus,55,1,497.28,0
Stimulus,155,1,503.168,0
Stimulus,115,1,513.612,0
Stimulus,25,1,518.294,0
Stimulus,105,1,525.392,0
Stimulus,55,1,536,0
Stimulus,165,1,547.864,0
Stimulus,25,1,571.236,0
Stimulus,155,1,575.374,0
Stimulus,15,1,575.376,0
Stimulus,35,1,578.624,0
Stimulus,45,1,585.528,0
Stimulus,55,1,591.542,0
Stimulus,155,1,606.556,0
Stimulus,105,1,642.764,0
Stimulus,65,1,656.026,0
Stimulus,25,1,660.262,0
Stimulus,55,1,662.416,0
Stimulus,155,1,667.316,0
Stimulus,15,1,667.318,0
Stimulus,35,1,671.858,0
Stimulus,45,1,680.93,0
Stimulus,55,1,686.15,0
Stimulus,155,1,693.122,0
Stimulus,105,1,703.718,0
Stimulus,55,1,707.692,0
Stimulus,155,1,716.746,0
Stimulus,15,1,716.746,0
Stimulus,35,1,722.62,0
Stimulus,45,1,725.774,0
Stimulus,55,1,728.306,0
Stimulus,145,1,729.664,0
Stimulus,25,1,733.496,0
Stimulus,165,1,736.314,0
Stimulus,25,1,738.648,0
Stimulus,155,1,742.542,0
Stimulus,115,1,751.746,0
Stimulus,25,1,755.496,0
Stimulus,105,1,757.65,0
Stimulus,55,1,763.232,0
Stimulus,155,1,765.512,0
Stimulus,15,1,765.514,0
Stimulus,35,1,768.272,0
Stimulus,45,1,770.356,0
Stimulus,55,1,773.76,0
Stimulus,155,1,777.426,0
Stimulus,115,1,785.632,0
Stimulus,25,1,788.802,0
Stimulus,105,1,790.134,0
Stimulus,55,1,798.26,0
Stimulus,195,1,799.3,0
Stimulus,25,1,802.466,0
Stimulus,155,1,805.994,0
Stimulus,15,1,805.994,0
Stimulus,35,1,901.644,0
Stimulus,45,1,914.798,0
Stimulus,65,1,917.836,0
Stimulus,5,1,927.462,0
Stimulus,115,1,941.13,0
Stimulus,65,1,944.186,0
Stimulus,165,1,946.758,0
Stimulus,15,1,946.76,0
Stimulus,200,1,952.882,0
Stimulus,210,1,968.006,0
Stimulus,31,1,1011.35,0
Stimulus,41,1,1025.196,0
Stimulus,101,1,1054.102,0
Stimulus,51,1,1065.766,0
Stimulus,161,1,1078.194,0
Stimulus,21,1,1081.082,0
Stimulus,151,1,1082.556,0
Stimulus,151,1,1091.516,0
Stimulus,51,1,1105.154,0
Stimulus,11,1,1105.154,0
Stimulus,31,1,1109,0
Stimulus,41,1,1111.238,0
Stimulus,111,1,1118.5,0
Stimulus,21,1,1121.084,0
Stimulus,101,1,1123.072,0
Stimulus,51,1,1129.488,0
Stimulus,151,1,1141.762,0
Stimulus,151,1,1147.054,0
Stimulus,51,1,1156.596,0
Stimulus,11,1,1156.596,0
Stimulus,31,1,1159.706,0
Stimulus,41,1,1161.222,0
Stimulus,101,1,1167.348,0
Stimulus,51,1,1173.748,0
Stimulus,161,1,1182.872,0
Stimulus,21,1,1184.818,0
Stimulus,161,1,1186.04,0
Stimulus,21,1,1187.846,0
Stimulus,161,1,1189.512,0
Stimulus,21,1,1192.026,0
Stimulus,151,1,1193.224,0
Stimulus,151,1,1205.344,0
Stimulus,61,1,1213.498,0
Stimulus,21,1,1215.176,0
Stimulus,51,1,1216.274,0
Stimulus,11,1,1216.274,0
Stimulus,31,1,1219.524,0
Stimulus,41,1,1221.608,0
Stimulus,101,1,1225.01,0
Stimulus,51,1,1231.538,0
Stimulus,111,1,1240.372,0
Stimulus,21,1,1242.302,0
Stimulus,151,1,1244.83,0
Stimulus,161,1,1254.76,0
Stimulus,21,1,1258.246,0
Stimulus,151,1,1259.886,0
Stimulus,61,1,1263.176,0
Stimulus,21,1,1265.356,0
Stimulus,51,1,1266.718,0
Stimulus,11,1,1266.72,0
Stimulus,31,1,1275.148,0
Stimulus,41,1,1281.884,0
Stimulus,101,1,1283.998,0
Stimulus,111,1,1296.426,0
Stimulus,21,1,1301.662,0
Stimulus,51,1,1304.022,0
Stimulus,121,1,1307.69,0
Stimulus,21,1,1310.176,0
Stimulus,151,1,1317.9,0
Stimulus,111,1,1332.634,0
Stimulus,21,1,1339.522,0
Stimulus,151,1,1343.176,0
Stimulus,51,1,1347.09,0
Stimulus,11,1,1347.092,0
Stimulus,31,1,1354.882,0
Stimulus,41,1,1356.576,0
Stimulus,101,1,1358.616,0
Stimulus,171,1,1363.7,0
Stimulus,21,1,1368.646,0
Stimulus,91,1,1370.062,0
Stimulus,21,1,1371.882,0
Stimulus,51,1,1374.09,0
Stimulus,151,1,1378.354,0
Stimulus,151,1,1391.26,0
Stimulus,51,1,1397.882,0
Stimulus,11,1,1397.884,0
Stimulus,31,1,1490.892,0
Stimulus,41,1,1499.448,0
Stimulus,1,1,1504.294,0
Stimulus,121,1,1527.988,0
Stimulus,61,1,1538.53,0
Stimulus,161,1,1541.476,0
Stimulus,161,1,1544.92,0
Stimulus,11,1,1544.924,0
Stimulus,32,1,1596.682,0
Stimulus,42,1,1601.808,0
Stimulus,52,1,1606.364,0
Stimulus,102,1,1611.35,0
Stimulus,52,1,1616.238,0
Stimulus,102,1,1620.892,0
Stimulus,152,1,1625.498,0
Stimulus,12,1,1625.498,0
Stimulus,32,1,1631.888,0
Stimulus,42,1,1634.654,0
Stimulus,52,1,1637.042,0
Stimulus,102,1,1641.376,0
Stimulus,52,1,1644.598,0
Stimulus,102,1,1649.138,0
Stimulus,152,1,1652.07,0
Stimulus,12,1,1652.072,0
Stimulus,32,1,1657.958,0
Stimulus,42,1,1662.708,0
Stimulus,52,1,1664.694,0
Stimulus,112,1,1667.678,0
Stimulus,22,1,1677.168,0
Stimulus,112,1,1678.278,0
Stimulus,22,1,1680.374,0
Stimulus,112,1,1681.804,0
Stimulus,22,1,1686.708,0
Stimulus,102,1,1690.362,0
Stimulus,62,1,1694.526,0
Stimulus,22,1,1696.152,0
Stimulus,52,1,1697.68,0
Stimulus,102,1,1703.942,0
Stimulus,152,1,1706.846,0
Stimulus,12,1,1706.846,0
Stimulus,32,1,1714.412,0
Stimulus,42,1,1717.024,0
Stimulus,52,1,1719.58,0
Stimulus,102,1,1723.304,0
Stimulus,112,1,1726.012,0
Stimulus,22,1,1729.512,0
Stimulus,52,1,1732.4,0
Stimulus,102,1,1737.304,0
Stimulus,152,1,1742.056,0
Stimulus,12,1,1742.056,0
Stimulus,32,1,1749.786,0
Stimulus,42,1,1751.054,0
Stimulus,52,1,1753.274,0
Stimulus,102,1,1755.928,0
Stimulus,52,1,1758.344,0
Stimulus,102,1,1761.332,0
Stimulus,162,1,1763.788,0
Stimulus,22,1,1766.788,0
Stimulus,152,1,1768.412,0
Stimulus,12,1,1768.412,0
Stimulus,32,1,1770.69,0
Stimulus,42,1,1772.774,0
Stimulus,52,1,1774.524,0
Stimulus,102,1,1777.442,0
Stimulus,52,1,1780.596,0
Stimulus,102,1,1782.802,0
Stimulus,152,1,1785.858,0
Stimulus,12,1,1785.86,0
Stimulus,32,1,1880.632,0
Stimulus,42,1,1886.534,0
Stimulus,62,1,1897.062,0
Stimulus,2,1,1903.632,0
Stimulus,2,1,1906.978,0
Stimulus,2,1,1911.326,0
Stimulus,2,1,1913.728,0
Stimulus,12,1,1913.73,0
Stimulus,33,1,1968.478,0
Stimulus,43,1,1987.452,0
Stimulus,103,1,2000.298,0
Stimulus,63,1,2007.714,0
Stimulus,23,1,2012.34,0
Stimulus,53,1,2013.796,0
Stimulus,103,1,2022.086,0
Stimulus,53,1,2047.89,0
Stimulus,153,1,2057.306,0
Stimulus,13,1,2057.308,0
Stimulus,33,1,2065.154,0
Stimulus,43,1,2066.962,0
Stimulus,113,1,2071.334,0
Stimulus,23,1,2073.614,0
Stimulus,113,1,2075.934,0
Stimulus,23,1,2080.406,0
Stimulus,103,1,2082.476,0
Stimulus,53,1,2090.378,0
Stimulus,103,1,2097.572,0
Stimulus,53,1,2105.444,0
Stimulus,153,1,2108.32,0
Stimulus,13,1,2108.322,0
Stimulus,33,1,2113.888,0
Stimulus,43,1,2115.528,0
Stimulus,103,1,2142.154,0
Stimulus,53,1,2148.236,0
Stimulus,103,1,2159.61,0
Stimulus,53,1,2166.362,0
Stimulus,153,1,2171.694,0
Stimulus,13,1,2171.698,0
Stimulus,33,1,2179.332,0
Stimulus,43,1,2181.292,0
Stimulus,103,1,2188.012,0
Stimulus,53,1,2195.904,0
Stimulus,113,1,2205.268,0
Stimulus,23,1,2207.36,0
Stimulus,103,1,2209.262,0
Stimulus,53,1,2215.054,0
Stimulus,153,1,2217.346,0
Stimulus,13,1,2217.348,0
Stimulus,33,1,2222.498,0
Stimulus,43,1,2225.572,0
Stimulus,113,1,2230.874,0
Stimulus,23,1,2232.748,0
Stimulus,113,1,2234.304,0
Stimulus,23,1,2235.9,0
Stimulus,103,1,2237.916,0
Stimulus,53,1,2245.832,0
Stimulus,103,1,2258.068,0
Stimulus,53,1,2263.292,0
Stimulus,153,1,2266.122,0
Stimulus,13,1,2266.122,0
Stimulus,33,1,2270.982,0
Stimulus,43,1,2271.774,0
Stimulus,113,1,2277.122,0
Stimulus,23,1,2282.776,0
Stimulus,113,1,2284.594,0
Stimulus,23,1,2288.982,0
Stimulus,103,1,2290.65,0
Stimulus,53,1,2294.176,0
Stimulus,103,1,2297.746,0
Stimulus,53,1,2301.898,0
