type,value,duration,time,offset
Time 0,,0,0.002,0
New Segment,,0,0.002,0
Stimulus,30,1,358.316,0
Stimulus,40,1,362.97,0
Stimulus,50,1,379.772,0
Stimulus,190,1,392.732,0
Stimulus,20,1,397.186,0
Stimulus,160,1,408.908,0
Stimulus,20,1,417.156,0
Stimulus,160,1,420.74,0
Stimulus,20,1,424.366,0
Stimulus,160,1,429.476,0
Stimulus,20,1,433.81,0
Stimulus,160,1,441.35,0
Stimulus,20,1,443.504,0
Stimulus,160,1,445.936,0
Stimulus,20,1,447.282,0
Stimulus,150,1,450.434,0
Stimulus,100,1,470.794,0
Stimulus,50,1,484.016,0
Stimulus,160,1,496.254,0
Stimulus,20,1,498.68,0
Stimulus,160,1,499.512,0
Stimulus,20,1,500.806,0
Stimulus,150,1,505.196,0
Stimulus,10,1,505.198,0
Stimulus,30,1,510.336,0
Stimulus,40,1,515.754,0
Stimulus,50,1,523.778,0
Stimulus,150,1,531.03,0
Stimulus,100,1,538.808,0
Stimulus,50,1,544.904,0
Stimulus,110,1,555.278,0
Stimulus,20,1,562.04,0
Stimulus,150,1,568.126,0
Stimulus,10,1,568.126,0
Stimulus,30,1,571.692,0
Stimulus,40,1,581.444,0
Stimulus,50,1,587.026,0
Stimulus,150,1,592.802,0
Stimulus,100,1,599.984,0
Stimulus,60,1,603.884,0
Stimulus,20,1,609.498,0
Stimulus,50,1,611.302,0
Stimulus,150,1,617.984,0
Stimulus,10,1,617.984,0
Stimulus,30,1,621.33,0
Stimulus,40,1,624.814,0
Stimulus,30,1,1685.66,0
Stimulus,34,1,1695.74,0
Stimulus,44,1,1705.516,0
Stimulus,144,1,1722.234,0
Stimulus,24,1,1724.53,0
Stimulus,104,1,1738.984,0
Stimulus,54,1,1754.182,0
Stimulus,154,1,1766.778,0
Stimulus,154,1,1778.5,0
Stimulus,54,1,1791.598,0
Stimulus,14,1,1791.598,0
Stimulus,34,1,1795.778,0
Stimulus,44,1,1798.752,0
Stimulus,104,1,1811.25,0
Stimulus,54,1,1819.11,0
Stimulus,164,1,1826.986,0
Stimulus,24,1,1830.584,0
Stimulus,154,1,1832.086,0
Stimulus,154,1,1841.112,0
Stimulus,64,1,1850.596,0
Stimulus,24,1,1855.012,0
Stimulus,54,1,1856.482,0
Stimulus,14,1,1856.484,0
Stimulus,34,1,1862.332,0
Stimulus,44,1,1864.206,0
Stimulus,104,1,1873.36,0
Stimulus,54,1,1883.18,0
Stimulus,154,1,1891.89,0
Stimulus,74,1,1897.746,0
Stimulus,24,1,1902.164,0
Stimulus,154,1,1905.68,0
Stimulus,64,1,1911.736,0
Stimulus,24,1,1915.622,0
Stimulus,54,1,1917.138,0
Stimulus,14,1,1917.14,0
Stimulus,34,1,1920.814,0
Stimulus,44,1,1924.482,0
Stimulus,104,1,1930.58,0
Stimulus,54,1,1940.388,0
Stimulus,164,1,1944.886,0
Stimulus,24,1,1946.996,0
Stimulus,154,1,1949.246,0
Stimulus,154,1,1953.718,0
Stimulus,54,1,1956.22,0
Stimulus,14,1,1956.22,0
Stimulus,34,1,1958.816,0
Stimulus,44,1,1961.816,0
Stimulus,104,1,1969.01,0
Stimulus,174,1,1976.202,0
Stimulus,24,1,1980.552,0
Stimulus,54,1,1983.216,0
Stimulus,164,1,1988.438,0
Stimulus,24,1,1994.496,0
Stimulus,154,1,1996.454,0
Stimulus,164,1,2009.662,0
Stimulus,24,1,2013.814,0
Stimulus,154,1,2015.23,0
Stimulus,54,1,2019.132,0
Stimulus,14,1,2019.134,0
Stimulus,34,1,2021.66,0
Stimulus,44,1,2026.83,0
Stimulus,104,1,2030.064,0
Stimulus,64,1,2034.646,0
Stimulus,24,1,2036.356,0
Stimulus,54,1,2037.926,0
Stimulus,164,1,2043.438,0
Stimulus,24,1,2045.424,0
Stimulus,154,1,2047.148,0
Stimulus,74,1,2050.562,0
Stimulus,24,1,2053.48,0
Stimulus,154,1,2056.41,0
Stimulus,54,1,2058.41,0
Stimulus,14,1,2058.41,0
Stimulus,34,1,2151.324,0
Stimulus,44,1,2158.726,0
Stimulus,4,1,2166.184,0
Stimulus,174,1,2181.686,0
Stimulus,174,1,2193.586,0
Stimulus,64,1,2198.378,0
Stimulus,64,1,2210.28,0
Stimulus,14,1,2210.284,0
Stimulus,200,1,2240.84,0
Stimulus,210,1,2255.946,0
Stimulus,36,1,2258.806,0
Stimulus,46,1,2263.92,0
Stimulus,56,1,2275.032,0
Stimulus,106,1,2292.654,0
Stimulus,56,1,2306.598,0
Stimulus,106,1,2318.402,0
Stimulus,156,1,2332.308,0
Stimulus,16,1,2332.31,0
Stimulus,36,1,2336.61,0
Stimulus,46,1,2339.724,0
Stimulus,66,1,2347.222,0
Stimulus,26,1,2351.332,0
Stimulus,56,1,2353.25,0
Stimulus,106,1,2365.152,0
Stimulus,66,1,2373.928,0
Stimulus,26,1,2375.666,0
Stimulus,56,1,2377.416,0
Stimulus,106,1,2393.958,0
Stimulus,166,1,2399.764,0
Stimulus,26,1,2404.846,0
Stimulus,156,1,2406.708,0
Stimulus,16,1,2406.708,0
Stimulus,36,1,2410.622,0
Stimulus,46,1,2420.432,0
Stimulus,56,1,2422.666,0
Stimulus,106,1,2427.496,0
Stimulus,56,1,2433.164,0
Stimulus,106,1,2439.234,0
Stimulus,156,1,2443.654,0
Stimulus,16,1,2443.656,0
Stimulus,36,1,2446.886,0
Stimulus,46,1,2450.9,0
Stimulus,56,1,2453.386,0
Stimulus,106,1,2459.65,0
Stimulus,56,1,2462.762,0
Stimulus,106,1,2465.444,0
Stimulus,156,1,2469.484,0
Stimulus,16,1,2469.484,0
Stimulus,36,1,2472.3,0
Stimulus,46,1,2474.302,0
Stimulus,56,1,2476.26,0
Stimulus,106,1,2480.412,0
Stimulus,56,1,2483.08,0
Stimulus,116,1,2486.386,0
Stimulus,26,1,2488.844,0
Stimulus,106,1,2490.662,0
Stimulus,166,1,2495.648,0
Stimulus,26,1,2499.288,0
Stimulus,156,1,2500.998,0
Stimulus,16,1,2500.998,0
Stimulus,36,1,2503.592,0
Stimulus,46,1,2510.01,0
Stimulus,56,1,2512.206,0
Stimulus,106,1,2515.3,0
Stimulus,56,1,2517.8,0
Stimulus,116,1,2522.272,0
Stimulus,26,1,2525.148,0
Stimulus,106,1,2526.774,0
Stimulus,156,1,2532.968,0
Stimulus,16,1,2532.968,0
Stimulus,36,1,2625.992,0
Stimulus,46,1,2628.786,0
Stimulus,6,1,2634.91,0
Stimulus,6,1,2638.754,0
Stimulus,6,1,2645.508,0
Stimulus,6,1,2649.394,0
Stimulus,6,1,2657.49,0
Stimulus,16,1,2657.492,0
Stimulus,200,1,2684.2,0
Stimulus,210,1,2699.336,0
Stimulus,33,1,3088.02,0
Stimulus,43,1,3116.896,0
Stimulus,113,1,3135.396,0
Stimulus,23,1,3139.16,0
Stimulus,113,1,3141.312,0
Stimulus,23,1,3144.214,0
Stimulus,113,1,3146.478,0
Stimulus,23,1,3149.548,0
Stimulus,113,1,3152.644,0
Stimulus,23,1,3154.56,0
Stimulus,113,1,3157.422,0
Stimulus,23,1,3158.88,0
Stimulus,113,1,3161.908,0
Stimulus,23,1,3165.854,0
Stimulus,113,1,3185.616,0
Stimulus,23,1,3189.212,0
Stimulus,113,1,3191.614,0
Stimulus,23,1,3193.518,0
Stimulus,113,1,3196.254,0
Stimulus,23,1,3197.642,0
Stimulus,113,1,3201.868,0
Stimulus,23,1,3203.436,0
Stimulus,113,1,3210.408,0
Stimulus,23,1,3213.07,0
Stimulus,113,1,3213.072,0
Stimulus,23,1,3213.072,0
Stimulus,113,1,3219.888,0
Stimulus,23,1,3221.346,0
Stimulus,103,1,3224.544,0
Stimulus,53,1,3241.192,0
Stimulus,103,1,3248.416,0
Stimulus,53,1,3255.806,0
Stimulus,153,1,3263.886,0
Stimulus,13,1,3263.888,0
Stimulus,33,1,3268.538,0
Stimulus,43,1,3274.804,0
Stimulus,103,1,3277.846,0
Stimulus,53,1,3284.902,0
Stimulus,103,1,3291.762,0
Stimulus,53,1,3298.816,0
Stimulus,163,1,3305.692,0
Stimulus,23,1,3308.524,0
Stimulus,153,1,3309.954,0
Stimulus,13,1,3309.954,0
Stimulus,33,1,3319.466,0
Stimulus,43,1,3320.454,0
Stimulus,113,1,3322.858,0
Stimulus,23,1,3326.162,0
Stimulus,103,1,3327.846,0
Stimulus,63,1,3333.342,0
Stimulus,23,1,3335.412,0
Stimulus,53,1,3336.842,0
Stimulus,103,1,3344.262,0
Stimulus,63,1,3349.786,0
Stimulus,23,1,3351.522,0
Stimulus,53,1,3353.008,0
Stimulus,153,1,3357.828,0
Stimulus,13,1,3357.83,0
Stimulus,33,1,3362.34,0
Stimulus,43,1,3364.05,0
Stimulus,113,1,3368.938,0
Stimulus,23,1,3370.16,0
Stimulus,103,1,3373.606,0
Stimulus,53,1,3378.746,0
Stimulus,103,1,3386.372,0
Stimulus,53,1,3394.494,0
Stimulus,153,1,3398.006,0
Stimulus,13,1,3398.006,0
Stimulus,33,1,3400.908,0
Stimulus,43,1,3402.438,0
Stimulus,103,1,3405.756,0
Stimulus,53,1,3414.366,0
Stimulus,103,1,3422.19,0
Stimulus,53,1,3426.896,0
Stimulus,153,1,3430.158,0
Stimulus,13,1,3430.16,0
Stimulus,33,1,3432.92,0
Stimulus,43,1,3437.144,0
Stimulus,103,1,3440.602,0
Stimulus,53,1,3446.646,0
Stimulus,103,1,3451.354,0
Stimulus,53,1,3455.88,0
Stimulus,153,1,3459.478,0
Stimulus,13,1,3459.478,0
Stimulus,33,1,3552.418,0
Stimulus,43,1,3556.376,0
Stimulus,3,1,3567.32,0
Stimulus,3,1,3575.43,0
Stimulus,3,1,3579.78,0
Stimulus,3,1,3589.442,0
Stimulus,163,1,3594.026,0
Stimulus,13,1,3594.03,0
Stimulus,200,1,3617.956,0
Stimulus,210,1,3633.052,0
