type,value,duration,time,offset
Time 0,,0,0.002,0
New Segment,,0,0.002,0
Stimulus,30,1,530.762,0
Stimulus,40,1,556.122,0
Stimulus,190,1,572.57,0
Stimulus,20,1,588.51,0
Stimulus,50,1,613.776,0
Stimulus,150,1,632.356,0
Stimulus,100,1,642.092,0
Stimulus,50,1,649.286,0
Stimulus,150,1,657.022,0
Stimulus,10,1,657.024,0
Stimulus,30,1,669.312,0
Stimulus,40,1,679.784,0
Stimulus,50,1,684.272,0
Stimulus,150,1,692.244,0
Stimulus,100,1,696.798,0
Stimulus,50,1,701.048,0
Stimulus,60,1,723.048,0
Stimulus,20,1,736.42,0
Stimulus,150,1,747.576,0
Stimulus,10,1,747.576,0
Stimulus,30,1,755.838,0
Stimulus,40,1,759.978,0
Stimulus,50,1,764.504,0
Stimulus,150,1,768.618,0
Stimulus,100,1,772.686,0
Stimulus,60,1,786.824,0
Stimulus,20,1,791.268,0
Stimulus,50,1,793.936,0
Stimulus,110,1,801.588,0
Stimulus,20,1,807.06,0
Stimulus,120,1,817.268,0
Stimulus,20,1,820.906,0
Stimulus,150,1,825.198,0
Stimulus,10,1,825.2,0
Stimulus,30,1,829.072,0
Stimulus,40,1,841.408,0
Stimulus,50,1,846.572,0
Stimulus,150,1,856.226,0
Stimulus,100,1,873.642,0
Stimulus,50,1,876.628,0
Stimulus,150,1,879.516,0
Stimulus,10,1,879.518,0
Stimulus,30,1,884.0,0
Stimulus,40,1,888.572,0
Stimulus,50,1,891.404,0
Stimulus,150,1,897.516,0
Stimulus,110,1,900.432,0
Stimulus,20,1,907.668,0
Stimulus,100,1,909.696,0
Stimulus,50,1,914.308,0
Stimulus,160,1,915.14,0
Stimulus,20,1,917.598,0
Stimulus,150,1,920.39,0
Stimulus,10,1,920.392,0
Stimulus,30,1,923.542,0
Stimulus,40,1,925.53,0
Stimulus,50,1,929.042,0
Stimulus,150,1,932.014,0
Stimulus,100,1,935.806,0
Stimulus,60,1,938.126,0
Stimulus,20,1,940.528,0
Stimulus,50,1,941.86,0
Stimulus,150,1,945.654,0
Stimulus,10,1,945.656,0
Stimulus,30,1,1039.83,0
Stimulus,40,1,1048.026,0
Stimulus,60,1,1052.192,0
Stimulus,0,1,1068.968,0
Stimulus,0,1,1074.08,0
Stimulus,0,1,1077.274,0
Stimulus,0,1,1081.606,0
Stimulus,10,1,1081.61,0
Stimulus,200,1,1096.798,0
Stimulus,210,1,1111.898,0
Stimulus,33,1,1121.48,0
Stimulus,43,1,1146.746,0
Stimulus,103,1,1158.372,0
Stimulus,53,1,1166.732,0
Stimulus,153,1,1173.926,0
Stimulus,153,1,1183.022,0
Stimulus,53,1,1190.882,0
Stimulus,13,1,1190.884,0
Stimulus,33,1,1198.562,0
Stimulus,43,1,1202.438,0
Stimulus,103,1,1207.73,0
Stimulus,53,1,1212.37,0
Stimulus,163,1,1221.008,0
Stimulus,23,1,1224.73,0
Stimulus,153,1,1226.646,0
Stimulus,193,1,1231.772,0
Stimulus,23,1,1238.368,0
Stimulus,153,1,1244.994,0
Stimulus,113,1,1262.992,0
Stimulus,23,1,1267.978,0
Stimulus,53,1,1276.826,0
Stimulus,13,1,1276.826,0
Stimulus,33,1,1284.906,0
Stimulus,43,1,1291.366,0
Stimulus,103,1,1296.034,0
Stimulus,53,1,1301.172,0
Stimulus,153,1,1307.116,0
Stimulus,83,1,1320.922,0
Stimulus,23,1,1324.088,0
Stimulus,153,1,1329.268,0
Stimulus,83,1,1333.254,0
Stimulus,23,1,1336.128,0
Stimulus,53,1,1337.476,0
Stimulus,13,1,1337.478,0
Stimulus,33,1,1341.184,0
Stimulus,43,1,1346.06,0
Stimulus,103,1,1360.254,0
Stimulus,53,1,1366.212,0
Stimulus,123,1,1390.24,0
Stimulus,23,1,1393.99,0
Stimulus,153,1,1401.448,0
Stimulus,113,1,1416.282,0
Stimulus,23,1,1421.114,0
Stimulus,153,1,1426.434,0
Stimulus,63,1,1432.226,0
Stimulus,23,1,1434.348,0
Stimulus,53,1,1435.738,0
Stimulus,13,1,1435.738,0
Stimulus,33,1,1438.5,0
Stimulus,43,1,1443.502,0
Stimulus,103,1,1448.626,0
Stimulus,63,1,1466.028,0
Stimulus,23,1,1469.332,0
Stimulus,63,1,1470.738,0
Stimulus,23,1,1474.346,0
Stimulus,63,1,1475.694,0
Stimulus,23,1,1478.404,0
Stimulus,53,1,1480.07,0
Stimulus,153,1,1487.724,0
Stimulus,113,1,1507.154,0
Stimulus,23,1,1510.278,0
Stimulus,153,1,1514.346,0
Stimulus,53,1,1520.694,0
Stimulus,13,1,1520.696,0
Stimulus,33,1,1525.928,0
Stimulus,43,1,1528.39,0
Stimulus,103,1,1532.374,0
Stimulus,113,1,1543.764,0
Stimulus,23,1,1546.402,0
Stimulus,53,1,1551.748,0
Stimulus,153,1,1560.498,0
Stimulus,163,1,1573.612,0
Stimulus,23,1,1575.942,0
Stimulus,153,1,1577.374,0
Stimulus,53,1,1581.054,0
Stimulus,13,1,1581.054,0
Stimulus,33,1,1674.05,0
Stimulus,43,1,1675.886,0
Stimulus,3,1,1687.522,0
Stimulus,133,1,1706.328,0
Stimulus,3,1,1716.982,0
Stimulus,163,1,1722.938,0
Stimulus,63,1,1728.646,0
Stimulus,13,1,1728.648,0
Stimulus,200,1,1777.71,0
Stimulus,210,1,1792.838,0
Stimulus,34,1,1796.546,0
Stimulus,44,1,1806.644,0
Stimulus,54,1,1881.978,0
Stimulus,104,1,1896.296,0
Stimulus,54,1,1917.252,0
Stimulus,104,1,1934.822,0
Stimulus,154,1,1948.682,0
Stimulus,14,1,1948.684,0
Stimulus,34,1,1953.5,0
Stimulus,44,1,1955.224,0
Stimulus,54,1,1959.406,0
Stimulus,104,1,1967.53,0
Stimulus,54,1,1975.1,0
Stimulus,104,1,1985.224,0
Stimulus,154,1,1990.056,0
Stimulus,14,1,1990.058,0
Stimulus,34,1,1994.486,0
Stimulus,44,1,1996.042,0
Stimulus,54,1,1999.794,0
Stimulus,104,1,2004.002,0
Stimulus,54,1,2007.348,0
Stimulus,104,1,2014.932,0
Stimulus,154,1,2018.07,0
Stimulus,14,1,2018.072,0
Stimulus,34,1,2020.818,0
Stimulus,44,1,2022.042,0
Stimulus,54,1,2024.276,0
Stimulus,104,1,2027.418,0
Stimulus,54,1,2029.89,0
Stimulus,104,1,2032.778,0
Stimulus,154,1,2040.124,0
Stimulus,14,1,2040.126,0
Stimulus,34,1,2044.22,0
Stimulus,44,1,2048.0,0
Stimulus,64,1,2050.222,0
Stimulus,24,1,2053.194,0
Stimulus,54,1,2055.222,0
Stimulus,104,1,2058.444,0
Stimulus,54,1,2060.902,0
Stimulus,104,1,2064.818,0
Stimulus,154,1,2068.806,0
Stimulus,14,1,2068.806,0
Stimulus,34,1,2071.554,0
Stimulus,44,1,2075.498,0
Stimulus,54,1,2077.764,0
Stimulus,104,1,2080.624,0
Stimulus,54,1,2084.014,0
Stimulus,104,1,2088.164,0
Stimulus,154,1,2092.18,0
Stimulus,14,1,2092.18,0
Stimulus,34,1,2185.926,0
Stimulus,44,1,2190.442,0
Stimulus,4,1,2195.676,0
Stimulus,4,1,2198.76,0
Stimulus,74,1,2201.246,0
Stimulus,4,1,2206.01,0
Stimulus,4,1,2209.12,0
Stimulus,14,1,2209.122,0
Stimulus,200,1,2233.744,0
Stimulus,210,1,2248.87,0
Stimulus,36,1,2253.924,0
Stimulus,46,1,2286.3,0
Stimulus,116,1,2357.812,0
Stimulus,26,1,2360.686,0
Stimulus,116,1,2362.838,0
Stimulus,26,1,2364.422,0
Stimulus,116,1,2365.81,0
Stimulus,26,1,2371.894,0
Stimulus,116,1,2374.31,0
Stimulus,26,1,2382.31,0
Stimulus,116,1,2385.45,0
Stimulus,26,1,2394.338,0
Stimulus,106,1,2405.228,0
Stimulus,56,1,2429.892,0
Stimulus,106,1,2446.268,0
Stimulus,56,1,2463.242,0
Stimulus,156,1,2474.85,0
Stimulus,16,1,2474.852,0
Stimulus,36,1,2481.806,0
Stimulus,46,1,2487.92,0
Stimulus,106,1,2491.612,0
Stimulus,56,1,2499.03,0
Stimulus,106,1,2507.448,0
Stimulus,56,1,2521.282,0
Stimulus,156,1,2532.78,0
Stimulus,16,1,2532.782,0
Stimulus,36,1,2538.624,0
Stimulus,46,1,2542.002,0
Stimulus,116,1,2545.168,0
Stimulus,26,1,2547.85,0
Stimulus,106,1,2549.346,0
Stimulus,56,1,2558.208,0
Stimulus,106,1,2567.848,0
Stimulus,56,1,2573.5,0
Stimulus,156,1,2576.986,0
Stimulus,16,1,2576.988,0
Stimulus,36,1,2580.082,0
Stimulus,46,1,2580.696,0
Stimulus,116,1,2583.694,0
Stimulus,26,1,2585.416,0
Stimulus,106,1,2586.96,0
Stimulus,56,1,2594.416,0
Stimulus,116,1,2599.416,0
Stimulus,26,1,2601.236,0
Stimulus,106,1,2602.332,0
Stimulus,66,1,2610.028,0
Stimulus,26,1,2615.43,0
Stimulus,56,1,2617.43,0
Stimulus,156,1,2620.306,0
Stimulus,16,1,2620.306,0
Stimulus,36,1,2622.706,0
Stimulus,46,1,2624.264,0
Stimulus,106,1,2627.0,0
Stimulus,66,1,2631.056,0
Stimulus,26,1,2632.914,0
Stimulus,56,1,2634.206,0
Stimulus,106,1,2639.276,0
Stimulus,56,1,2643.374,0
Stimulus,156,1,2646.194,0
Stimulus,16,1,2646.194,0
Stimulus,36,1,2648.65,0
Stimulus,46,1,2651.93,0
Stimulus,106,1,2655.608,0
Stimulus,66,1,2659.47,0
Stimulus,26,1,2661.47,0
Stimulus,56,1,2662.442,0
Stimulus,106,1,2665.484,0
Stimulus,66,1,2670.542,0
Stimulus,26,1,2673.25,0
Stimulus,56,1,2674.886,0
Stimulus,156,1,2679.122,0
Stimulus,16,1,2679.124,0
Stimulus,36,1,2772.05,0
Stimulus,46,1,2773.426,0
