type,value,duration,time,offset
Time 0,,0,0.002,0
New Segment,,0,0.002,0
Stimulus,30,1,361.756,0
Stimulus,40,1,377.342,0
Stimulus,60,1,396.244,0
Stimulus,20,1,406.588,0
Stimulus,50,1,429.734,0
Stimulus,150,1,446.046,0
Stimulus,100,1,460.254,0
Stimulus,50,1,472.102,0
Stimulus,150,1,480.504,0
Stimulus,10,1,480.504,0
Stimulus,30,1,485.892,0
Stimulus,40,1,488.796,0
Stimulus,50,1,496.434,0
Stimulus,150,1,503.128,0
Stimulus,110,1,514.974,0
Stimulus,20,1,518.822,0
Stimulus,100,1,521.74,0
Stimulus,50,1,531.46,0
Stimulus,150,1,547.142,0
Stimulus,10,1,547.142,0
Stimulus,30,1,551.626,0
Stimulus,40,1,567.32,0
Stimulus,50,1,572.514,0
Stimulus,150,1,580.392,0
Stimulus,100,1,587.112,0
Stimulus,50,1,591.28,0
Stimulus,150,1,594.904,0
Stimulus,10,1,594.904,0
Stimulus,30,1,602.972,0
Stimulus,40,1,610.362,0
Stimulus,50,1,613.486,0
Stimulus,160,1,616.986,0
Stimulus,20,1,621.848,0
Stimulus,150,1,623.264,0
Stimulus,100,1,630.084,0
Stimulus,50,1,637.652,0
Stimulus,150,1,642.126,0
Stimulus,10,1,642.126,0
Stimulus,30,1,646.998,0
Stimulus,40,1,647.388,0
Stimulus,50,1,651.18,0
Stimulus,150,1,657.292,0
Stimulus,100,1,661.694,0
Stimulus,50,1,667.234,0
Stimulus,150,1,669.152,0
Stimulus,10,1,669.154,0
Stimulus,30,1,672.914,0
Stimulus,40,1,673.11,0
Stimulus,50,1,675.192,0
Stimulus,150,1,678.388,0
Stimulus,100,1,682.554,0
Stimulus,50,1,685.804,0
Stimulus,150,1,687.72,0
Stimulus,10,1,687.722,0
Stimulus,30,1,781.036,0
Stimulus,40,1,788.566,0
Stimulus,0,1,790.858,0
Stimulus,0,1,794.092,0
Stimulus,0,1,797.842,0
Stimulus,0,1,799.592,0
Stimulus,0,1,801.536,0
Stimulus,10,1,801.538,0
Stimulus,200,1,814.286,0
Stimulus,210,1,829.422,0
Stimulus,36,1,851.312,0
Stimulus,46,1,859.716,0
Stimulus,106,1,900.342,0
Stimulus,56,1,929.396,0
Stimulus,156,1,940.214,0
Stimulus,156,1,959.158,0
Stimulus,56,1,968.074,0
Stimulus,16,1,968.076,0
Stimulus,36,1,975.574,0
Stimulus,46,1,978.034,0
Stimulus,166,1,989.088,0
Stimulus,26,1,992.172,0
Stimulus,166,1,993.546,0
Stimulus,26,1,996.63,0
Stimulus,106,1,1001.796,0
Stimulus,56,1,1016.116,0
Stimulus,156,1,1025.018,0
Stimulus,156,1,1040.99,0
Stimulus,66,1,1053.308,0
Stimulus,26,1,1058.002,0
Stimulus,66,1,1059.446,0
Stimulus,26,1,1063.766,0
Stimulus,66,1,1064.64,0
Stimulus,26,1,1067.656,0
Stimulus,56,1,1068.808,0
Stimulus,16,1,1068.81,0
Stimulus,36,1,1071.918,0
Stimulus,46,1,1075.004,0
Stimulus,106,1,1079.948,0
Stimulus,56,1,1088.85,0
Stimulus,156,1,1095.266,0
Stimulus,116,1,1112.948,0
Stimulus,26,1,1117.488,0
Stimulus,156,1,1122.196,0
Stimulus,66,1,1129.002,0
Stimulus,26,1,1132.792,0
Stimulus,56,1,1133.626,0
Stimulus,16,1,1133.628,0
Stimulus,36,1,1136.292,0
Stimulus,46,1,1137.292,0
Stimulus,106,1,1146.932,0
Stimulus,56,1,1155.43,0
Stimulus,156,1,1162.53,0
Stimulus,156,1,1169.764,0
Stimulus,66,1,1173.722,0
Stimulus,26,1,1175.778,0
Stimulus,56,1,1176.514,0
Stimulus,16,1,1176.514,0
Stimulus,36,1,1178.846,0
Stimulus,46,1,1179.902,0
Stimulus,106,1,1187.208,0
Stimulus,56,1,1193.93,0
Stimulus,156,1,1199.876,0
Stimulus,156,1,1204.264,0
Stimulus,56,1,1209.11,0
Stimulus,16,1,1209.112,0
Stimulus,36,1,1211.4,0
Stimulus,46,1,1212.624,0
Stimulus,106,1,1216.04,0
Stimulus,56,1,1220.582,0
Stimulus,156,1,1225.998,0
Stimulus,156,1,1237.196,0
Stimulus,56,1,1240.222,0
Stimulus,16,1,1240.222,0
Stimulus,36,1,1333.218,0
Stimulus,46,1,1335.066,0
Stimulus,116,1,1341.758,0
Stimulus,6,1,1349.26,0
Stimulus,6,1,1354.094,0
Stimulus,6,1,1363.204,0
Stimulus,6,1,1365.188,0
Stimulus,16,1,1365.192,0
Stimulus,200,1,1392.298,0
Stimulus,210,1,1407.424,0
Stimulus,33,1,1409.548,0
Stimulus,43,1,1413.896,0
Stimulus,53,1,1420.704,0
Stimulus,103,1,1426.674,0
Stimulus,53,1,1431.938,0
Stimulus,103,1,1438.482,0
Stimulus,153,1,1447.078,0
Stimulus,13,1,1447.08,0
Stimulus,33,1,1450.908,0
Stimulus,43,1,1451.632,0
Stimulus,53,1,1454.91,0
Stimulus,113,1,1460.27,0
Stimulus,23,1,1462.132,0
Stimulus,103,1,1464.452,0
Stimulus,53,1,1467.548,0
Stimulus,103,1,1471.59,0
Stimulus,153,1,1478.994,0
Stimulus,13,1,1478.996,0
Stimulus,33,1,1483.256,0
Stimulus,43,1,1484.256,0
Stimulus,53,1,1487.714,0
Stimulus,103,1,1491.812,0
Stimulus,53,1,1495.562,0
Stimulus,103,1,1501.106,0
Stimulus,153,1,1505.368,0
Stimulus,13,1,1505.37,0
Stimulus,33,1,1510.1,0
Stimulus,43,1,1511.298,0
Stimulus,53,1,1514.574,0
Stimulus,103,1,1518.978,0
Stimulus,53,1,1523.45,0
Stimulus,103,1,1528.492,0
Stimulus,153,1,1531.492,0
Stimulus,13,1,1531.494,0
Stimulus,43,1,1536.504,0
Stimulus,33,1,1536.724,0
Stimulus,53,1,1539.824,0
Stimulus,103,1,1543.63,0
Stimulus,53,1,1548.742,0
Stimulus,103,1,1551.366,0
Stimulus,153,1,1554.77,0
Stimulus,13,1,1554.772,0
Stimulus,33,1,1557.738,0
Stimulus,43,1,1558.644,0
Stimulus,53,1,1560.684,0
Stimulus,103,1,1564.018,0
Stimulus,53,1,1566.894,0
Stimulus,103,1,1572.104,0
Stimulus,153,1,1574.728,0
Stimulus,13,1,1574.728,0
Stimulus,33,1,1667.334,0
Stimulus,43,1,1668.03,0
Stimulus,3,1,1671.988,0
Stimulus,3,1,1677.016,0
Stimulus,3,1,1679.294,0
Stimulus,113,1,1681.93,0
Stimulus,3,1,1686.612,0
Stimulus,13,1,1686.614,0
Stimulus,200,1,1717.93,0
Stimulus,210,1,1733.026,0
Stimulus,34,1,1872.106,0
Stimulus,44,1,1874.008,0
Stimulus,114,1,1887.01,0
Stimulus,24,1,1890.454,0
Stimulus,104,1,1891.552,0
Stimulus,54,1,1902.302,0
Stimulus,104,1,1921.384,0
Stimulus,54,1,1933.426,0
Stimulus,154,1,1943.634,0
Stimulus,14,1,1943.634,0
Stimulus,34,1,1948.77,0
Stimulus,44,1,1949.412,0
Stimulus,114,1,1955.466,0
Stimulus,24,1,1958.148,0
Stimulus,104,1,1960.09,0
Stimulus,54,1,1969.41,0
Stimulus,104,1,1981.188,0
Stimulus,54,1,1986.716,0
Stimulus,154,1,1991.884,0
Stimulus,14,1,1991.884,0
Stimulus,34,1,1995.118,0
Stimulus,44,1,1995.632,0
Stimulus,104,1,2002.618,0
Stimulus,54,1,2007.576,0
Stimulus,104,1,2016.396,0
Stimulus,54,1,2022.854,0
Stimulus,154,1,2025.938,0
Stimulus,14,1,2025.938,0
Stimulus,34,1,2028.63,0
Stimulus,44,1,2031.896,0
Stimulus,104,1,2034.298,0
Stimulus,54,1,2038.936,0
Stimulus,104,1,2043.006,0
Stimulus,54,1,2046.756,0
Stimulus,154,1,2049.018,0
Stimulus,14,1,2049.02,0
Stimulus,34,1,2051.338,0
Stimulus,44,1,2051.63,0
Stimulus,104,1,2054.326,0
Stimulus,54,1,2057.88,0
Stimulus,104,1,2060.756,0
Stimulus,54,1,2064.144,0
Stimulus,154,1,2066.52,0
Stimulus,14,1,2066.52,0
Stimulus,34,1,2068.616,0
Stimulus,44,1,2069.464,0
Stimulus,104,1,2073.978,0
Stimulus,54,1,2077.518,0
Stimulus,104,1,2079.964,0
Stimulus,54,1,2083.546,0
Stimulus,154,1,2086.45,0
Stimulus,14,1,2086.45,0
Stimulus,34,1,2178.89,0
Stimulus,44,1,2180.572,0
Stimulus,4,1,2183.322,0
Stimulus,4,1,2187.528,0
Stimulus,114,1,2190.252,0
Stimulus,74,1,2193.626,0
Stimulus,4,1,2197.404,0
Stimulus,14,1,2197.406,0
Stimulus,200,1,2213.056,0
Stimulus,210,1,2228.17,0
Stimulus,42,1,2230.042,0
Stimulus,32,1,2230.846,0
Stimulus,102,1,2241.852,0
Stimulus,102,1,2248.056,0
Stimulus,62,1,2255.722,0
Stimulus,22,1,2257.848,0
Stimulus,52,1,2259.486,0
Stimulus,152,1,2263.584,0
Stimulus,52,1,2268.652,0
Stimulus,12,1,2268.654,0
Stimulus,32,1,2272.872,0
Stimulus,42,1,2274.084,0
Stimulus,102,1,2279.306,0
Stimulus,102,1,2284.07,0
Stimulus,52,1,2291.346,0
Stimulus,152,1,2296.46,0
Stimulus,52,1,2299.804,0
Stimulus,12,1,2299.806,0
Stimulus,32,1,2304.206,0
Stimulus,42,1,2304.944,0
Stimulus,102,1,2310.804,0
Stimulus,102,1,2315.64,0
Stimulus,52,1,2319.86,0
Stimulus,152,1,2326.208,0
Stimulus,52,1,2329.388,0
Stimulus,12,1,2329.388,0
Stimulus,32,1,2333.218,0
Stimulus,42,1,2333.512,0
Stimulus,102,1,2337.79,0
Stimulus,102,1,2341.098,0
Stimulus,52,1,2344.666,0
Stimulus,152,1,2346.652,0
Stimulus,52,1,2348.762,0
Stimulus,12,1,2348.762,0
Stimulus,32,1,2351.872,0
