type,value,duration,time,offset
Time 0,,0,0.002,0
New Segment,,0,0.002,0
Stimulus,30,1,295.56,0
Stimulus,40,1,299.826,0
Stimulus,90,1,308.56,0
Stimulus,20,1,311.366,0
Stimulus,60,1,323.95,0
Stimulus,20,1,333.296,0
Stimulus,60,1,344.518,0
Stimulus,20,1,347.85,0
Stimulus,50,1,354.136,0
Stimulus,150,1,373.172,0
Stimulus,100,1,387.46,0
Stimulus,50,1,395.03,0
Stimulus,160,1,407.098,0
Stimulus,20,1,414.21,0
Stimulus,150,1,420.46,0
Stimulus,10,1,420.46,0
Stimulus,30,1,425.888,0
Stimulus,40,1,433.46,0
Stimulus,50,1,440.016,0
Stimulus,150,1,444.724,0
Stimulus,100,1,453.25,0
Stimulus,50,1,458.764,0
Stimulus,120,1,465.11,0
Stimulus,20,1,471.778,0
Stimulus,150,1,479.706,0
Stimulus,10,1,479.708,0
Stimulus,30,1,483.984,0
Stimulus,40,1,484.054,0
Stimulus,60,1,498.678,0
Stimulus,20,1,504.43,0
Stimulus,50,1,506.526,0
Stimulus,150,1,511.748,0
Stimulus,100,1,517.456,0
Stimulus,50,1,522.734,0
Stimulus,150,1,528.526,0
Stimulus,10,1,528.526,0
Stimulus,30,1,533.718,0
Stimulus,40,1,535.178,0
Stimulus,60,1,540.33,0
Stimulus,20,1,543.332,0
Stimulus,50,1,544.732,0
Stimulus,150,1,549.9,0
Stimulus,110,1,559.08,0
Stimulus,20,1,563.744,0
Stimulus,100,1,565.828,0
Stimulus,90,1,568.384,0
Stimulus,20,1,570.718,0
Stimulus,50,1,572.718,0
Stimulus,120,1,578.538,0
Stimulus,20,1,581.788,0
Stimulus,150,1,586.37,0
Stimulus,10,1,586.372,0
Stimulus,30,1,590.508,0
Stimulus,40,1,590.814,0
Stimulus,50,1,601.216,0
Stimulus,120,1,620.856,0
Stimulus,20,1,625.564,0
Stimulus,150,1,629.02,0
Stimulus,110,1,638.23,0
Stimulus,20,1,640.854,0
Stimulus,100,1,642.05,0
Stimulus,50,1,645.396,0
Stimulus,150,1,648.078,0
Stimulus,10,1,648.078,0
Stimulus,30,1,651.34,0
Stimulus,40,1,651.48,0
Stimulus,60,1,656.146,0
Stimulus,20,1,659.786,0
Stimulus,50,1,663.116,0
Stimulus,160,1,667.978,0
Stimulus,20,1,671.772,0
Stimulus,150,1,673.786,0
Stimulus,140,1,677.144,0
Stimulus,20,1,680.228,0
Stimulus,100,1,684.66,0
Stimulus,50,1,688.88,0
Stimulus,150,1,693.95,0
Stimulus,10,1,693.952,0
Stimulus,30,1,789.654,0
Stimulus,40,1,792.28,0
Stimulus,0,1,798.154,0
Stimulus,0,1,804.752,0
Stimulus,110,1,811.544,0
Stimulus,60,1,814.974,0
Stimulus,160,1,817.834,0
Stimulus,10,1,817.836,0
Stimulus,200,1,1096.438,0
Stimulus,210,1,1111.56,0
Stimulus,32,1,1124.476,0
Stimulus,42,1,1200.822,0
Stimulus,102,1,1209.422,0
Stimulus,52,1,1218.252,0
Stimulus,162,1,1226.03,0
Stimulus,22,1,1229.53,0
Stimulus,152,1,1233.836,0
Stimulus,152,1,1238.57,0
Stimulus,52,1,1243.932,0
Stimulus,12,1,1243.932,0
Stimulus,32,1,1248.028,0
Stimulus,42,1,1254.306,0
Stimulus,102,1,1259.82,0
Stimulus,52,1,1263.792,0
Stimulus,152,1,1268.334,0
Stimulus,152,1,1274.75,0
Stimulus,122,1,1280.778,0
Stimulus,22,1,1283.932,0
Stimulus,52,1,1287.57,0
Stimulus,12,1,1287.57,0
Stimulus,32,1,1290.734,0
Stimulus,42,1,1291.472,0
Stimulus,102,1,1297.278,0
Stimulus,52,1,1301.956,0
Stimulus,152,1,1307.638,0
Stimulus,112,1,1316.778,0
Stimulus,22,1,1321.68,0
Stimulus,152,1,1324.512,0
Stimulus,62,1,1329.47,0
Stimulus,22,1,1334.11,0
Stimulus,52,1,1336.026,0
Stimulus,12,1,1336.026,0
Stimulus,32,1,1339.704,0
Stimulus,42,1,1341.374,0
Stimulus,102,1,1345.804,0
Stimulus,52,1,1349.164,0
Stimulus,152,1,1354.636,0
Stimulus,112,1,1358.206,0
Stimulus,22,1,1361.068,0
Stimulus,152,1,1364.566,0
Stimulus,62,1,1369.358,0
Stimulus,22,1,1372.512,0
Stimulus,52,1,1374.83,0
Stimulus,12,1,1374.832,0
Stimulus,32,1,1377.844,0
Stimulus,42,1,1378.15,0
Stimulus,102,1,1381.886,0
Stimulus,162,1,1388.412,0
Stimulus,22,1,1392.162,0
Stimulus,62,1,1395.51,0
Stimulus,22,1,1398.122,0
Stimulus,52,1,1399.218,0
Stimulus,152,1,1403.69,0
Stimulus,162,1,1410.024,0
Stimulus,22,1,1415.732,0
Stimulus,152,1,1417.08,0
Stimulus,112,1,1427.884,0
Stimulus,22,1,1431.87,0
Stimulus,52,1,1434.508,0
Stimulus,12,1,1434.51,0
Stimulus,32,1,1437.09,0
Stimulus,42,1,1437.382,0
Stimulus,112,1,1455.618,0
Stimulus,22,1,1459.23,0
Stimulus,102,1,1460.704,0
Stimulus,62,1,1467.272,0
Stimulus,22,1,1470.09,0
Stimulus,52,1,1471.174,0
Stimulus,162,1,1475.856,0
Stimulus,22,1,1479.3,0
Stimulus,152,1,1481.576,0
Stimulus,122,1,1491.882,0
Stimulus,22,1,1494.716,0
Stimulus,152,1,1497.52,0
Stimulus,112,1,1503.298,0
Stimulus,22,1,1506.396,0
Stimulus,92,1,1507.784,0
Stimulus,22,1,1509.66,0
Stimulus,52,1,1512.812,0
Stimulus,12,1,1512.812,0
Stimulus,32,1,1606.46,0
Stimulus,42,1,1613.168,0
Stimulus,112,1,1627.072,0
Stimulus,62,1,1636.904,0
Stimulus,162,1,1647.654,0
Stimulus,62,1,1652.918,0
Stimulus,162,1,1654.348,0
Stimulus,12,1,1654.35,0
Stimulus,200,1,1694.582,0
Stimulus,210,1,1709.68,0
Stimulus,36,1,1714.276,0
Stimulus,46,1,1720.862,0
Stimulus,56,1,1748.93,0
Stimulus,116,1,1763.15,0
Stimulus,26,1,1765.692,0
Stimulus,106,1,1768.594,0
Stimulus,56,1,1788.136,0
Stimulus,116,1,1799.622,0
Stimulus,26,1,1803.65,0
Stimulus,106,1,1805.636,0
Stimulus,156,1,1822.04,0
Stimulus,16,1,1822.04,0
Stimulus,36,1,1824.924,0
Stimulus,46,1,1825.342,0
Stimulus,56,1,1841.954,0
Stimulus,106,1,1852.148,0
Stimulus,56,1,1861.12,0
Stimulus,106,1,1868.216,0
Stimulus,116,1,1878.384,0
Stimulus,26,1,1881.702,0
Stimulus,116,1,1882.98,0
Stimulus,26,1,1888.578,0
Stimulus,116,1,1893.41,0
Stimulus,26,1,1896.23,0
Stimulus,116,1,1898.452,0
Stimulus,26,1,1906.354,0
Stimulus,116,1,1907.91,0
Stimulus,26,1,1914.008,0
Stimulus,156,1,1919.314,0
Stimulus,16,1,1919.314,0
Stimulus,36,1,1922.172,0
Stimulus,46,1,1923.534,0
Stimulus,56,1,1930.826,0
Stimulus,106,1,1941.132,0
Stimulus,56,1,1949.254,0
Stimulus,106,1,1952.172,0
Stimulus,66,1,1965.646,0
Stimulus,26,1,1968.768,0
Stimulus,156,1,1973.076,0
Stimulus,16,1,1973.076,0
Stimulus,36,1,1975.71,0
Stimulus,46,1,1975.948,0
Stimulus,56,1,1979.74,0
Stimulus,106,1,1983.99,0
Stimulus,56,1,1987.948,0
Stimulus,106,1,1998.448,0
Stimulus,156,1,2005.004,0
Stimulus,16,1,2005.006,0
Stimulus,36,1,2008.168,0
Stimulus,46,1,2009.352,0
Stimulus,56,1,2013.42,0
Stimulus,106,1,2017.808,0
Stimulus,66,1,2022.46,0
Stimulus,26,1,2024.28,0
Stimulus,56,1,2025.294,0
Stimulus,106,1,2028.768,0
Stimulus,196,1,2030.322,0
Stimulus,26,1,2032.67,0
Stimulus,156,1,2037.698,0
Stimulus,16,1,2037.698,0
Stimulus,36,1,2040.238,0
Stimulus,46,1,2040.668,0
Stimulus,56,1,2044.432,0
Stimulus,106,1,2047.864,0
Stimulus,66,1,2050.486,0
Stimulus,26,1,2052.072,0
Stimulus,56,1,2053.168,0
Stimulus,106,1,2055.904,0
Stimulus,156,1,2059.754,0
Stimulus,16,1,2059.754,0
Stimulus,36,1,2152.914,0
Stimulus,46,1,2157.554,0
Stimulus,6,1,2164.61,0
Stimulus,116,1,2168.692,0
Stimulus,66,1,2172.968,0
Stimulus,116,1,2177.22,0
Stimulus,6,1,2182.9,0
Stimulus,16,1,2182.902,0
Stimulus,200,1,2212.078,0
Stimulus,210,1,2227.19,0
Stimulus,33,1,2230.854,0
Stimulus,43,1,2235.858,0
Stimulus,113,1,2250.05,0
Stimulus,23,1,2252.426,0
Stimulus,113,1,2253.898,0
Stimulus,23,1,2255.718,0
Stimulus,103,1,2260.038,0
Stimulus,53,1,2268.37,0
Stimulus,103,1,2274.62,0
Stimulus,53,1,2281.73,0
Stimulus,153,1,2286.578,0
Stimulus,13,1,2286.58,0
Stimulus,33,1,2290.118,0
Stimulus,43,1,2290.34,0
Stimulus,113,1,2298.674,0
Stimulus,23,1,2302.146,0
Stimulus,103,1,2303.826,0
Stimulus,53,1,2312.632,0
Stimulus,103,1,2319.98,0
Stimulus,53,1,2326.048,0
Stimulus,133,1,2331.396,0
Stimulus,23,1,2335.132,0
Stimulus,153,1,2342.23,0
Stimulus,13,1,2342.23,0
Stimulus,33,1,2344.948,0
Stimulus,43,1,2345.952,0
Stimulus,103,1,2351.548,0
Stimulus,93,1,2354.52,0
Stimulus,23,1,2357.95,0
Stimulus,53,1,2363.368,0
Stimulus,103,1,2368.188,0
Stimulus,63,1,2377.894,0
Stimulus,23,1,2382.38,0
Stimulus,53,1,2383.672,0
Stimulus,113,1,2392.448,0
Stimulus,23,1,2394.95,0
Stimulus,153,1,2397.882,0
