type,value,duration,time,offset
Time 0,,0,0.002,0
New Segment,,0,0.002,0
Stimulus,35,1,373.474,0
Stimulus,45,1,381.142,0
Stimulus,95,1,391.84,0
Stimulus,25,1,406.348,0
Stimulus,65,1,438.376,0
Stimulus,25,1,449.834,0
Stimulus,55,1,466.948,0
Stimulus,165,1,484.938,0
Stimulus,25,1,489.858,0
Stimulus,155,1,493.938,0
Stimulus,105,1,514.05,0
Stimulus,55,1,527.494,0
Stimulus,155,1,535.494,0
Stimulus,15,1,535.494,0
Stimulus,35,1,544.798,0
Stimulus,45,1,557.244,0
Stimulus,55,1,565.688,0
Stimulus,155,1,574.466,0
Stimulus,105,1,581.104,0
Stimulus,55,1,588.26,0
Stimulus,125,1,609.518,0
Stimulus,25,1,620.588,0
Stimulus,155,1,630.616,0
Stimulus,15,1,630.618,0
Stimulus,35,1,636.392,0
Stimulus,45,1,646.992,0
Stimulus,55,1,655.212,0
Stimulus,165,1,660.92,0
Stimulus,25,1,673.436,0
Stimulus,155,1,682.642,0
Stimulus,105,1,692.798,0
Stimulus,65,1,702.35,0
Stimulus,25,1,708.546,0
Stimulus,55,1,711.168,0
Stimulus,115,1,722.88,0
Stimulus,25,1,728.822,0
Stimulus,155,1,740.296,0
Stimulus,15,1,740.298,0
Stimulus,35,1,744.236,0
Stimulus,45,1,760.57,0
Stimulus,55,1,773.406,0
Stimulus,155,1,787.558,0
Stimulus,115,1,802.208,0
Stimulus,25,1,807.848,0
Stimulus,105,1,810.528,0
Stimulus,65,1,820.696,0
Stimulus,25,1,825.236,0
Stimulus,55,1,828.222,0
Stimulus,155,1,835.642,0
Stimulus,15,1,835.642,0
Stimulus,35,1,839.556,0
Stimulus,45,1,845.446,0
Stimulus,55,1,855.46,0
Stimulus,115,1,863.972,0
Stimulus,25,1,867.292,0
Stimulus,155,1,872.362,0
Stimulus,105,1,886.79,0
Stimulus,55,1,892.942,0
Stimulus,155,1,902.804,0
Stimulus,15,1,902.804,0
Stimulus,35,1,906.914,0
Stimulus,45,1,911.972,0
Stimulus,55,1,921.832,0
Stimulus,155,1,928.774,0
Stimulus,105,1,943.15,0
Stimulus,55,1,947.292,0
Stimulus,155,1,952.636,0
Stimulus,15,1,952.636,0
Stimulus,35,1,1050.938,0
Stimulus,45,1,1055.426,0
Stimulus,5,1,1080.66,0
Stimulus,5,1,1093.534,0
Stimulus,115,1,1107.436,0
Stimulus,75,1,1113.096,0
Stimulus,165,1,1125.202,0
Stimulus,15,1,1125.204,0
Stimulus,200,1,1150.812,0
Stimulus,210,1,1165.964,0
Stimulus,31,1,1185.934,0
Stimulus,41,1,1198.492,0
Stimulus,101,1,1217.798,0
Stimulus,51,1,1227.822,0
Stimulus,151,1,1240.212,0
Stimulus,161,1,1254.74,0
Stimulus,21,1,1258.114,0
Stimulus,151,1,1261.282,0
Stimulus,51,1,1273.654,0
Stimulus,11,1,1273.656,0
Stimulus,31,1,1280.308,0
Stimulus,41,1,1282.158,0
Stimulus,101,1,1293.712,0
Stimulus,51,1,1302.03,0
Stimulus,151,1,1313.752,0
Stimulus,151,1,1323.904,0
Stimulus,51,1,1330.696,0
Stimulus,11,1,1330.696,0
Stimulus,31,1,1339.25,0
Stimulus,41,1,1343.848,0
Stimulus,101,1,1350.75,0
Stimulus,51,1,1363.236,0
Stimulus,161,1,1370.766,0
Stimulus,21,1,1375.056,0
Stimulus,161,1,1377.196,0
Stimulus,21,1,1379.75,0
Stimulus,151,1,1382.446,0
Stimulus,161,1,1404.764,0
Stimulus,21,1,1411.068,0
Stimulus,151,1,1415.72,0
Stimulus,51,1,1420.722,0
Stimulus,11,1,1420.722,0
Stimulus,31,1,1429.358,0
Stimulus,41,1,1437.026,0
Stimulus,101,1,1447.554,0
Stimulus,51,1,1461.846,0
Stimulus,161,1,1474.694,0
Stimulus,21,1,1480.538,0
Stimulus,151,1,1483.804,0
Stimulus,151,1,1509.138,0
Stimulus,51,1,1516.08,0
Stimulus,11,1,1516.082,0
Stimulus,31,1,1522.052,0
Stimulus,41,1,1535.484,0
Stimulus,101,1,1543.858,0
Stimulus,51,1,1559.664,0
Stimulus,161,1,1566.496,0
Stimulus,21,1,1570.136,0
Stimulus,151,1,1572.996,0
Stimulus,151,1,1577.692,0
Stimulus,51,1,1580.272,0
Stimulus,11,1,1580.274,0
Stimulus,31,1,1584.188,0
Stimulus,41,1,1594.898,0
Stimulus,101,1,1601.83,0
Stimulus,61,1,1607.858,0
Stimulus,21,1,1611.162,0
Stimulus,51,1,1612.798,0
Stimulus,151,1,1620.22,0
Stimulus,151,1,1626.578,0
Stimulus,51,1,1631.842,0
Stimulus,11,1,1631.844,0
Stimulus,31,1,1725.354,0
Stimulus,41,1,1732.604,0
Stimulus,1,1,1745.324,0
Stimulus,1,1,1755.532,0
Stimulus,1,1,1760.546,0
Stimulus,161,1,1778.976,0
Stimulus,71,1,1791.28,0
Stimulus,11,1,1791.282,0
Stimulus,200,1,1846.446,0
Stimulus,210,1,1861.544,0
Stimulus,32,1,1863.654,0
Stimulus,42,1,1876.682,0
Stimulus,52,1,1889.476,0
Stimulus,102,1,1902.028,0
Stimulus,52,1,1915.49,0
Stimulus,102,1,1925.292,0
Stimulus,152,1,1947.434,0
Stimulus,12,1,1947.436,0
Stimulus,32,1,1955.722,0
Stimulus,42,1,1958.39,0
Stimulus,52,1,1970.914,0
Stimulus,112,1,1978.29,0
Stimulus,22,1,1981.472,0
Stimulus,102,1,1983.222,0
Stimulus,52,1,1994.124,0
Stimulus,102,1,2004.792,0
Stimulus,162,1,2013.356,0
Stimulus,22,1,2016.816,0
Stimulus,152,1,2020.264,0
Stimulus,12,1,2020.266,0
Stimulus,32,1,2023.93,0
Stimulus,42,1,2027.43,0
Stimulus,62,1,2040.666,0
Stimulus,22,1,2043.206,0
Stimulus,52,1,2045.302,0
Stimulus,102,1,2052.302,0
Stimulus,52,1,2062.192,0
Stimulus,102,1,2073.012,0
Stimulus,152,1,2082.956,0
Stimulus,12,1,2082.956,0
Stimulus,32,1,2086.218,0
Stimulus,42,1,2091.566,0
Stimulus,52,1,2098.83,0
Stimulus,102,1,2109.012,0
Stimulus,52,1,2118.384,0
Stimulus,102,1,2130.106,0
Stimulus,152,1,2135.72,0
Stimulus,12,1,2135.722,0
Stimulus,32,1,2140.202,0
Stimulus,42,1,2145.538,0
Stimulus,52,1,2153.564,0
Stimulus,102,1,2161.246,0
Stimulus,52,1,2167.716,0
Stimulus,102,1,2171.856,0
Stimulus,152,1,2183.774,0
Stimulus,12,1,2183.776,0
Stimulus,32,1,2192.506,0
Stimulus,42,1,2195.48,0
Stimulus,52,1,2202.344,0
Stimulus,102,1,2213.216,0
Stimulus,52,1,2217.326,0
Stimulus,102,1,2224.41,0
Stimulus,152,1,2231.842,0
Stimulus,12,1,2231.844,0
Stimulus,32,1,2327.534,0
Stimulus,42,1,2334.366,0
Stimulus,2,1,2341.154,0
Stimulus,2,1,2349.184,0
Stimulus,2,1,2354.28,0
Stimulus,2,1,2357.324,0
Stimulus,2,1,2362.908,0
Stimulus,12,1,2362.912,0
Stimulus,200,1,2381.168,0
Stimulus,210,1,2396.294,0
Stimulus,33,1,2440.792,0
Stimulus,43,1,2450.738,0
Stimulus,113,1,2474.792,0
Stimulus,23,1,2479.736,0
Stimulus,113,1,2481.68,0
Stimulus,23,1,2487.946,0
Stimulus,113,1,2495.07,0
Stimulus,23,1,2498.11,0
Stimulus,103,1,2501.63,0
Stimulus,53,1,2520.708,0
Stimulus,103,1,2528.986,0
Stimulus,53,1,2541.124,0
Stimulus,153,1,2547.458,0
Stimulus,13,1,2547.46,0
Stimulus,33,1,2556.47,0
Stimulus,43,1,2559.332,0
Stimulus,103,1,2568.776,0
Stimulus,53,1,2575.624,0
Stimulus,113,1,2585.984,0
Stimulus,23,1,2588.192,0
Stimulus,103,1,2593.026,0
Stimulus,63,1,2602.776,0
Stimulus,23,1,2605.774,0
Stimulus,53,1,2609.888,0
Stimulus,153,1,2621.596,0
Stimulus,13,1,2621.596,0
Stimulus,33,1,2628.23,0
Stimulus,43,1,2632.384,0
Stimulus,103,1,2642.54,0
Stimulus,53,1,2653.176,0
Stimulus,103,1,2657.788,0
Stimulus,53,1,2671.272,0
Stimulus,123,1,2679.51,0
Stimulus,23,1,2683.244,0
Stimulus,153,1,2689.204,0
Stimulus,13,1,2689.206,0
Stimulus,33,1,2694.632,0
Stimulus,43,1,2701.314,0
Stimulus,103,1,2713.176,0
Stimulus,53,1,2726.034,0
Stimulus,113,1,2738.758,0
Stimulus,23,1,2741.442,0
Stimulus,103,1,2742.424,0
Stimulus,83,1,2749.996,0
Stimulus,23,1,2752.91,0
Stimulus,53,1,2760.632,0
Stimulus,153,1,2765.312,0
Stimulus,13,1,2765.314,0
Stimulus,33,1,2771.728,0
Stimulus,43,1,2782.966,0
Stimulus,103,1,2790.45,0
Stimulus,113,1,2798.492,0
Stimulus,23,1,2801.132,0
Stimulus,53,1,2806.52,0
Stimulus,103,1,2811.616,0
Stimulus,53,1,2837.548,0
Stimulus,123,1,2839.478,0
Stimulus,23,1,2844.34,0
Stimulus,123,1,2847.562,0
Stimulus,23,1,2851.406,0
Stimulus,153,1,2855.24,0
Stimulus,13,1,2855.242,0
Stimulus,33,1,2858.06,0
Stimulus,43,1,2864.976,0
Stimulus,103,1,2873.796,0
Stimulus,53,1,2890.824,0
Stimulus,103,1,2896.726,0
Stimulus,53,1,2906.364,0
Stimulus,153,1,2913.144,0
Stimulus,13,1,2913.146,0
Stimulus,33,1,3011.058,0
Stimulus,43,1,3017.1,0
Stimulus,3,1,3024.376,0
Stimulus,3,1,3050.014,0
Stimulus,3,1,3052.472,0
Stimulus,3,1,3078.304,0
Stimulus,3,1,3082.136,0
Stimulus,13,1,3082.138,0
Stimulus,200,1,3105.262,0
Stimulus,210,1,3120.388,0
