type,value,duration,time,offset
Time 0,,0,0.002,0
New Segment,,0,0.002,0
Stimulus,,1,77.012,0
Stimulus,,1,148.876,0
Stimulus,,1,189.382,0
Stimulus,,1,272.55,0
Stimulus,35,1,829.88,0
Stimulus,45,1,899.726,0
Stimulus,95,1,940.562,0
Stimulus,25,1,949.876,0
Stimulus,55,1,995.01,0
Stimulus,165,1,1037.18,0
Stimulus,25,1,1043.222,0
Stimulus,165,1,1052.972,0
Stimulus,25,1,1063.638,0
Stimulus,165,1,1072.554,0
Stimulus,25,1,1076.456,0
Stimulus,155,1,1090.97,0
Stimulus,105,1,1119.052,0
Stimulus,55,1,1134.636,0
Stimulus,155,1,1185.884,0
Stimulus,15,1,1185.886,0
Stimulus,35,1,1210.008,0
Stimulus,45,1,1229.036,0
Stimulus,55,1,1237.98,0
Stimulus,155,1,1253.174,0
Stimulus,105,1,1264.438,0
Stimulus,55,1,1276.174,0
Stimulus,115,1,1301.826,0
Stimulus,25,1,1314.992,0
Stimulus,155,1,1362.852,0
Stimulus,15,1,1362.854,0
Stimulus,35,1,1370.612,0
Stimulus,45,1,1382.116,0
Stimulus,55,1,1390.406,0
Stimulus,155,1,1401.058,0
Stimulus,105,1,1411.544,0
Stimulus,65,1,1429.46,0
Stimulus,25,1,1434.1,0
Stimulus,55,1,1442.502,0
Stimulus,165,1,1460.238,0
Stimulus,25,1,1466.238,0
Stimulus,155,1,1476.46,0
Stimulus,15,1,1476.462,0
Stimulus,35,1,1480.778,0
Stimulus,45,1,1491.848,0
Stimulus,55,1,1497.876,0
Stimulus,155,1,1514.472,0
Stimulus,105,1,1527.43,0
Stimulus,65,1,1542.998,0
Stimulus,25,1,1545.944,0
Stimulus,55,1,1552.388,0
Stimulus,165,1,1567.206,0
Stimulus,25,1,1569.456,0
Stimulus,155,1,1582.818,0
Stimulus,15,1,1582.818,0
Stimulus,35,1,1587.288,0
Stimulus,45,1,1588.386,0
Stimulus,55,1,1594.04,0
Stimulus,115,1,1609.58,0
Stimulus,25,1,1612.692,0
Stimulus,155,1,1627.274,0
Stimulus,105,1,1635.858,0
Stimulus,55,1,1654.23,0
Stimulus,155,1,1663.844,0
Stimulus,15,1,1663.844,0
Stimulus,35,1,1671.008,0
Stimulus,45,1,1673.968,0
Stimulus,55,1,1680.094,0
Stimulus,155,1,1696.064,0
Stimulus,105,1,1709.452,0
Stimulus,55,1,1721.994,0
Stimulus,155,1,1730.146,0
Stimulus,15,1,1730.146,0
Stimulus,35,1,1825.112,0
Stimulus,45,1,1833.436,0
Stimulus,65,1,1838.018,0
Stimulus,165,1,1859.934,0
Stimulus,5,1,1876.656,0
Stimulus,65,1,1886.17,0
Stimulus,165,1,1901.072,0
Stimulus,15,1,1901.074,0
Stimulus,200,1,1921.444,0
Stimulus,210,1,1936.544,0
Stimulus,31,1,1960.72,0
Stimulus,41,1,2094.052,0
Stimulus,101,1,2145.746,0
Stimulus,51,1,2159.994,0
Stimulus,151,1,2179.73,0
Stimulus,151,1,2189.564,0
Stimulus,51,1,2202.59,0
Stimulus,11,1,2202.592,0
Stimulus,31,1,2207.2,0
Stimulus,41,1,2217.478,0
Stimulus,71,1,2223.076,0
Stimulus,21,1,2228.41,0
Stimulus,101,1,2245.146,0
Stimulus,51,1,2252.936,0
Stimulus,151,1,2260.588,0
Stimulus,161,1,2273.894,0
Stimulus,21,1,2280.88,0
Stimulus,151,1,2286.782,0
Stimulus,51,1,2307.88,0
Stimulus,11,1,2307.88,0
Stimulus,31,1,2314.752,0
Stimulus,41,1,2324.198,0
Stimulus,101,1,2331.682,0
Stimulus,51,1,2339.294,0
Stimulus,161,1,2348.24,0
Stimulus,21,1,2351.06,0
Stimulus,151,1,2358.934,0
Stimulus,151,1,2368.586,0
Stimulus,51,1,2377.572,0
Stimulus,11,1,2377.572,0
Stimulus,31,1,2382.722,0
Stimulus,41,1,2383.836,0
Stimulus,101,1,2390.058,0
Stimulus,51,1,2398.362,0
Stimulus,151,1,2417.764,0
Stimulus,151,1,2422.848,0
Stimulus,51,1,2429.39,0
Stimulus,11,1,2429.39,0
Stimulus,31,1,2435.748,0
Stimulus,41,1,2443.18,0
Stimulus,101,1,2448.846,0
Stimulus,171,1,2464.194,0
Stimulus,21,1,2467.276,0
Stimulus,51,1,2476.72,0
Stimulus,171,1,2489.276,0
Stimulus,21,1,2493.47,0
Stimulus,151,1,2499.804,0
Stimulus,151,1,2505.138,0
Stimulus,61,1,2512.108,0
Stimulus,21,1,2516.138,0
Stimulus,51,1,2525.096,0
Stimulus,11,1,2525.096,0
Stimulus,31,1,2529.134,0
Stimulus,41,1,2538.622,0
Stimulus,101,1,2546.872,0
Stimulus,51,1,2564.246,0
Stimulus,151,1,2574.774,0
Stimulus,151,1,2579.76,0
Stimulus,51,1,2586.51,0
Stimulus,11,1,2586.51,0
Stimulus,31,1,2681.352,0
Stimulus,41,1,2683.73,0
Stimulus,1,1,2691.464,0
Stimulus,61,1,2702.088,0
Stimulus,1,1,2712.298,0
Stimulus,1,1,2717.02,0
Stimulus,1,1,2722.186,0
Stimulus,11,1,2722.188,0
Stimulus,200,1,2762.35,0
Stimulus,210,1,2777.488,0
Stimulus,32,1,2782.46,0
Stimulus,42,1,2796.504,0
Stimulus,52,1,2838.962,0
Stimulus,112,1,2866.766,0
Stimulus,22,1,2891.724,0
Stimulus,112,1,2915.098,0
Stimulus,22,1,2924.624,0
Stimulus,102,1,2929.64,0
Stimulus,52,1,2961.708,0
Stimulus,102,1,2996.69,0
Stimulus,152,1,3018.788,0
Stimulus,12,1,3018.79,0
Stimulus,32,1,3028.106,0
Stimulus,42,1,3035.344,0
Stimulus,52,1,3046.788,0
Stimulus,102,1,3090.272,0
Stimulus,52,1,3107.674,0
Stimulus,102,1,3135.744,0
Stimulus,162,1,3151.938,0
Stimulus,22,1,3160.394,0
Stimulus,152,1,3169.894,0
Stimulus,12,1,3169.896,0
Stimulus,32,1,3173.81,0
Stimulus,42,1,3185.922,0
Stimulus,52,1,3195.546,0
Stimulus,102,1,3211.214,0
Stimulus,52,1,3227.866,0
Stimulus,112,1,3236.976,0
Stimulus,22,1,3242.406,0
Stimulus,102,1,3249.24,0
Stimulus,162,1,3269.142,0
Stimulus,22,1,3279.336,0
Stimulus,152,1,3286.06,0
Stimulus,12,1,3286.06,0
Stimulus,32,1,3293.5,0
Stimulus,42,1,3303.67,0
Stimulus,52,1,3310.28,0
Stimulus,102,1,3321.932,0
Stimulus,62,1,3337.876,0
Stimulus,22,1,3343.626,0
Stimulus,52,1,3352.5,0
Stimulus,102,1,3366.446,0
Stimulus,152,1,3379.876,0
Stimulus,12,1,3379.876,0
Stimulus,32,1,3385.998,0
Stimulus,42,1,3395.07,0
Stimulus,52,1,3400.138,0
Stimulus,102,1,3409.706,0
Stimulus,52,1,3419.472,0
Stimulus,112,1,3438.234,0
Stimulus,22,1,3441.318,0
Stimulus,102,1,3447.22,0
Stimulus,152,1,3456.428,0
Stimulus,12,1,3456.43,0
Stimulus,32,1,3461.288,0
Stimulus,42,1,3472.316,0
Stimulus,52,1,3476.664,0
Stimulus,102,1,3484.746,0
Stimulus,52,1,3490.968,0
Stimulus,112,1,3498.746,0
Stimulus,22,1,3505.3,0
Stimulus,102,1,3508.676,0
Stimulus,152,1,3516.454,0
Stimulus,12,1,3516.456,0
Stimulus,32,1,3610.394,0
Stimulus,42,1,3615.188,0
Stimulus,2,1,3627.144,0
Stimulus,2,1,3632.562,0
Stimulus,2,1,3638.172,0
Stimulus,2,1,3649.838,0
Stimulus,2,1,3655.768,0
Stimulus,12,1,3655.772,0
Stimulus,200,1,3694.338,0
Stimulus,210,1,3709.434,0
Stimulus,33,1,3785.374,0
Stimulus,43,1,3799.098,0
Stimulus,113,1,3812.89,0
Stimulus,23,1,3821.334,0
Stimulus,103,1,3824.112,0
Stimulus,53,1,3840.456,0
Stimulus,103,1,3866.22,0
Stimulus,53,1,3887.484,0
Stimulus,153,1,3905.708,0
Stimulus,13,1,3905.708,0
Stimulus,33,1,3912.982,0
Stimulus,43,1,3923.886,0
Stimulus,103,1,3931.456,0
Stimulus,53,1,3942.468,0
Stimulus,103,1,3958.204,0
Stimulus,53,1,3972.802,0
Stimulus,153,1,3983.816,0
Stimulus,13,1,3983.816,0
Stimulus,33,1,3994.12,0
Stimulus,43,1,4000.968,0
Stimulus,103,1,4006.272,0
Stimulus,53,1,4013.106,0
Stimulus,103,1,4022.272,0
Stimulus,53,1,4027,0
Stimulus,153,1,4027,0
Stimulus,13,1,4027,0
Stimulus,33,1,4029.11,0
Stimulus,43,1,4034.098,0
Stimulus,103,1,4039.682,0
Stimulus,53,1,4047.736,0
Stimulus,103,1,4052.262,0
Stimulus,53,1,4061.556,0
Stimulus,153,1,4065.75,0
Stimulus,13,1,4065.75,0
Stimulus,33,1,4071.484,0
Stimulus,43,1,4073.556,0
Stimulus,103,1,4079.902,0
Stimulus,53,1,4085.764,0
Stimulus,103,1,4091.594,0
Stimulus,53,1,4096.998,0
Stimulus,153,1,4101.178,0
Stimulus,13,1,4101.18,0
Stimulus,33,1,4105.274,0
Stimulus,43,1,4108.358,0
Stimulus,103,1,4113.942,0
Stimulus,53,1,4120.984,0
Stimulus,103,1,4127.358,0
Stimulus,53,1,4134.262,0
Stimulus,153,1,4137.608,0
Stimulus,13,1,4137.608,0
Stimulus,33,1,4231.326,0
Stimulus,43,1,4236.62,0
Stimulus,113,1,4248.632,0
Stimulus,3,1,4256.812,0
Stimulus,3,1,4266.036,0
Stimulus,63,1,4281.716,0
Stimulus,3,1,4285.382,0
Stimulus,13,1,4285.384,0
Stimulus,200,1,4317.658,0
Stimulus,210,1,4332.742,0
Stimulus,34,1,4336.266,0
Stimulus,44,1,4347.672,0
Stimulus,104,1,4366.854,0
Stimulus,104,1,4386.878,0
Stimulus,54,1,4401.908,0
