type,value,duration,time,offset
Time 0,,0,0.002,0
New Segment,,0,0.002,0
Stimulus,35,1,487.16,0
Stimulus,45,1,510.312,0
Stimulus,65,1,561.324,0
Stimulus,25,1,577.476,0
Stimulus,55,1,583.414,0
Stimulus,155,1,593.128,0
Stimulus,105,1,601.128,0
Stimulus,55,1,607.016,0
Stimulus,155,1,613.418,0
Stimulus,15,1,613.42,0
Stimulus,35,1,618.834,0
Stimulus,45,1,630.266,0
Stimulus,55,1,635.46,0
Stimulus,155,1,640.016,0
Stimulus,105,1,643.932,0
Stimulus,55,1,646.988,0
Stimulus,165,1,655.864,0
Stimulus,25,1,658.918,0
Stimulus,155,1,661.294,0
Stimulus,15,1,661.294,0
Stimulus,35,1,664.248,0
Stimulus,45,1,670.694,0
Stimulus,55,1,673.098,0
Stimulus,155,1,677.318,0
Stimulus,105,1,681.418,0
Stimulus,55,1,684.596,0
Stimulus,155,1,686.806,0
Stimulus,15,1,686.806,0
Stimulus,35,1,689.776,0
Stimulus,45,1,695.388,0
Stimulus,55,1,697.442,0
Stimulus,155,1,702.234,0
Stimulus,105,1,706.416,0
Stimulus,55,1,708.136,0
Stimulus,155,1,710.692,0
Stimulus,15,1,710.694,0
Stimulus,35,1,718.108,0
Stimulus,45,1,724.122,0
Stimulus,55,1,726.456,0
Stimulus,165,1,728.86,0
Stimulus,25,1,732.65,0
Stimulus,155,1,735.344,0
Stimulus,105,1,738.594,0
Stimulus,55,1,740.732,0
