type,value,duration,time,offset
Time 0,,0,0.002,0
New Segment,,0,0.002,0
Stimulus,35,1,376.59,0
Stimulus,45,1,384.454,0
Stimulus,95,1,406.41,0
Stimulus,25,1,418.048,0
Stimulus,95,1,425.256,0
Stimulus,25,1,428.242,0
Stimulus,65,1,443.422,0
Stimulus,25,1,447.686,0
Stimulus,55,1,457.736,0
Stimulus,165,1,484.324,0
Stimulus,25,1,488.032,0
Stimulus,165,1,490.658,0
Stimulus,25,1,504.476,0
Stimulus,155,1,507.768,0
Stimulus,115,1,540.004,0
Stimulus,25,1,543.642,0
Stimulus,105,1,547.836,0
Stimulus,55,1,561.71,0
Stimulus,155,1,579.586,0
Stimulus,15,1,579.586,0
Stimulus,35,1,587,0
Stimulus,45,1,598.292,0
Stimulus,55,1,603.444,0
Stimulus,155,1,610.194,0
Stimulus,105,1,622.112,0
Stimulus,95,1,625.222,0
Stimulus,25,1,627.584,0
Stimulus,55,1,631.402,0
Stimulus,65,1,652.638,0
Stimulus,25,1,656.972,0
Stimulus,155,1,668.138,0
Stimulus,15,1,668.138,0
Stimulus,35,1,671.512,0
Stimulus,45,1,674.86,0
Stimulus,55,1,679.86,0
Stimulus,155,1,684.498,0
Stimulus,105,1,690.082,0
Stimulus,55,1,698.374,0
Stimulus,165,1,708.526,0
Stimulus,25,1,716.36,0
Stimulus,155,1,729.358,0
Stimulus,15,1,729.358,0
Stimulus,35,1,733.204,0
Stimulus,45,1,734.914,0
Stimulus,55,1,738.206,0
Stimulus,155,1,743.58,0
Stimulus,115,1,766.33,0
Stimulus,25,1,779.232,0
Stimulus,105,1,782.774,0
Stimulus,55,1,786.232,0
Stimulus,155,1,791.316,0
Stimulus,15,1,791.316,0
Stimulus,35,1,793.896,0
Stimulus,45,1,795.038,0
Stimulus,55,1,798.122,0
Stimulus,195,1,800.106,0
Stimulus,25,1,802.302,0
Stimulus,155,1,806.926,0
Stimulus,105,1,815.69,0
Stimulus,65,1,817.662,0
Stimulus,25,1,819.94,0
Stimulus,55,1,822.578,0
Stimulus,155,1,825.578,0
Stimulus,15,1,825.58,0
Stimulus,35,1,828.37,0
Stimulus,45,1,828.828,0
Stimulus,55,1,831.882,0
Stimulus,155,1,836.606,0
Stimulus,105,1,840.662,0
Stimulus,55,1,843.44,0
Stimulus,155,1,847.148,0
Stimulus,15,1,847.148,0
Stimulus,35,1,939.962,0
Stimulus,45,1,944.714,0
Stimulus,5,1,948.006,0
Stimulus,5,1,951.408,0
Stimulus,115,1,954.268,0
Stimulus,65,1,956.686,0
Stimulus,5,1,958.908,0
Stimulus,15,1,958.91,0
Stimulus,31,1,980.892,0
Stimulus,41,1,994.228,0
Stimulus,101,1,1003.562,0
Stimulus,51,1,1007.13,0
Stimulus,151,1,1013.712,0
Stimulus,151,1,1018.42,0
Stimulus,51,1,1025.546,0
Stimulus,11,1,1025.546,0
Stimulus,31,1,1033.238,0
Stimulus,41,1,1043.406,0
Stimulus,101,1,1048.71,0
Stimulus,51,1,1051.46,0
Stimulus,151,1,1057.072,0
Stimulus,151,1,1061.988,0
Stimulus,61,1,1066.406,0
Stimulus,21,1,1069.822,0
Stimulus,51,1,1074.336,0
Stimulus,11,1,1074.336,0
Stimulus,31,1,1077.264,0
Stimulus,41,1,1080.974,0
Stimulus,101,1,1084.35,0
Stimulus,51,1,1086.542,0
Stimulus,151,1,1091.196,0
Stimulus,151,1,1097.822,0
Stimulus,51,1,1100.5,0
Stimulus,11,1,1100.502,0
Stimulus,31,1,1103.082,0
Stimulus,41,1,1105.46,0
Stimulus,101,1,1109.252,0
Stimulus,51,1,1112.696,0
Stimulus,151,1,1117.572,0
Stimulus,151,1,1122.264,0
Stimulus,51,1,1124.57,0
Stimulus,11,1,1124.57,0
Stimulus,31,1,1127.124,0
Stimulus,41,1,1127.346,0
Stimulus,101,1,1131.11,0
Stimulus,51,1,1133.946,0
Stimulus,151,1,1137.432,0
Stimulus,151,1,1140.904,0
Stimulus,51,1,1142.834,0
Stimulus,11,1,1142.836,0
Stimulus,31,1,1145.456,0
Stimulus,41,1,1145.722,0
Stimulus,101,1,1149.958,0
Stimulus,51,1,1153.512,0
Stimulus,151,1,1156.64,0
Stimulus,151,1,1160.554,0
Stimulus,51,1,1162.402,0
Stimulus,11,1,1162.404,0
Stimulus,31,1,1255.052,0
Stimulus,41,1,1261.79,0
Stimulus,111,1,1268.274,0
Stimulus,1,1,1271.204,0
Stimulus,161,1,1274.926,0
Stimulus,161,1,1278.718,0
Stimulus,1,1,1280.704,0
Stimulus,11,1,1280.706,0
Stimulus,32,1,1313.132,0
Stimulus,42,1,1319.926,0
Stimulus,52,1,1333.178,0
Stimulus,112,1,1341.286,0
Stimulus,22,1,1343.994,0
Stimulus,102,1,1349.094,0
Stimulus,52,1,1356.55,0
Stimulus,102,1,1364.772,0
Stimulus,152,1,1384.826,0
Stimulus,12,1,1384.828,0
Stimulus,32,1,1387.602,0
Stimulus,42,1,1391.466,0
Stimulus,52,1,1394.214,0
Stimulus,102,1,1402.144,0
Stimulus,62,1,1407.076,0
Stimulus,22,1,1409.062,0
Stimulus,52,1,1411.048,0
Stimulus,102,1,1422.576,0
Stimulus,152,1,1428.798,0
Stimulus,12,1,1428.8,0
Stimulus,32,1,1431.394,0
Stimulus,42,1,1434.938,0
Stimulus,52,1,1438.756,0
Stimulus,102,1,1442.02,0
Stimulus,62,1,1449.602,0
Stimulus,22,1,1451.408,0
Stimulus,52,1,1452.852,0
Stimulus,112,1,1465.95,0
Stimulus,22,1,1469.7,0
Stimulus,102,1,1471.422,0
Stimulus,152,1,1477.604,0
Stimulus,12,1,1477.604,0
Stimulus,32,1,1480.016,0
Stimulus,42,1,1483.602,0
Stimulus,52,1,1486.794,0
Stimulus,102,1,1492.476,0
Stimulus,62,1,1495.742,0
Stimulus,22,1,1497.198,0
Stimulus,52,1,1498.602,0
Stimulus,102,1,1508.226,0
Stimulus,152,1,1512.38,0
Stimulus,12,1,1512.38,0
Stimulus,32,1,1514.614,0
Stimulus,42,1,1518.31,0
Stimulus,52,1,1520.88,0
Stimulus,102,1,1524.49,0
Stimulus,62,1,1527.184,0
Stimulus,22,1,1528.49,0
Stimulus,62,1,1530.212,0
Stimulus,22,1,1532.558,0
Stimulus,52,1,1533.462,0
Stimulus,112,1,1538.878,0
Stimulus,22,1,1541.154,0
Stimulus,102,1,1544.24,0
Stimulus,152,1,1549.156,0
Stimulus,12,1,1549.156,0
Stimulus,32,1,1551.46,0
Stimulus,42,1,1551.834,0
Stimulus,52,1,1554.656,0
Stimulus,102,1,1558.864,0
Stimulus,52,1,1561.628,0
Stimulus,112,1,1566.46,0
Stimulus,22,1,1571.032,0
Stimulus,102,1,1573.892,0
Stimulus,152,1,1576.738,0
Stimulus,12,1,1576.74,0
Stimulus,32,1,1669.302,0
Stimulus,42,1,1671.82,0
Stimulus,62,1,1675.706,0
Stimulus,112,1,1680.804,0
Stimulus,2,1,1690.388,0
Stimulus,112,1,1697.818,0
Stimulus,2,1,1701.554,0
Stimulus,12,1,1701.556,0
Stimulus,33,1,1740.704,0
Stimulus,43,1,1750.068,0
Stimulus,133,1,1756.012,0
Stimulus,23,1,1758.554,0
Stimulus,113,1,1764.038,0
Stimulus,23,1,1767.706,0
Stimulus,113,1,1768.926,0
Stimulus,23,1,1786.274,0
Stimulus,113,1,1787.69,0
Stimulus,23,1,1790.246,0
Stimulus,113,1,1793.47,0
Stimulus,23,1,1795.94,0
Stimulus,103,1,1798.122,0
Stimulus,53,1,1807.996,0
Stimulus,103,1,1817.19,0
Stimulus,53,1,1828.578,0
Stimulus,153,1,1837.106,0
Stimulus,13,1,1837.108,0
Stimulus,33,1,1842.258,0
Stimulus,43,1,1844.592,0
Stimulus,103,1,1850.01,0
Stimulus,53,1,1856.688,0
Stimulus,103,1,1864.786,0
Stimulus,53,1,1870.968,0
Stimulus,163,1,1879.356,0
Stimulus,23,1,1882.924,0
Stimulus,153,1,1885.148,0
Stimulus,13,1,1885.148,0
Stimulus,33,1,1887.66,0
Stimulus,43,1,1888.438,0
Stimulus,103,1,1895.882,0
Stimulus,53,1,1902.354,0
Stimulus,103,1,1907.952,0
Stimulus,53,1,1912.73,0
Stimulus,153,1,1916.772,0
Stimulus,13,1,1916.772,0
Stimulus,33,1,1919.324,0
Stimulus,43,1,1919.922,0
Stimulus,103,1,1925.048,0
Stimulus,53,1,1929.938,0
Stimulus,113,1,1934.118,0
Stimulus,23,1,1936.242,0
Stimulus,103,1,1938.006,0
Stimulus,53,1,1942.228,0
Stimulus,153,1,1948.548,0
Stimulus,13,1,1948.55,0
Stimulus,33,1,1950.962,0
Stimulus,43,1,1951.506,0
Stimulus,103,1,1957.214,0
Stimulus,53,1,1961.644,0
Stimulus,103,1,1964.63,0
Stimulus,53,1,1969.144,0
Stimulus,153,1,1972.658,0
Stimulus,13,1,1972.658,0
Stimulus,33,1,1975.836,0
Stimulus,43,1,1975.976,0
Stimulus,103,1,1980.784,0
Stimulus,53,1,1984.976,0
Stimulus,103,1,1987.658,0
Stimulus,53,1,1992.212,0
Stimulus,153,1,1995.838,0
Stimulus,13,1,1995.838,0
Stimulus,33,1,2088.46,0
Stimulus,43,1,2090.53,0
Stimulus,3,1,2097.53,0
Stimulus,3,1,2102.154,0
Stimulus,3,1,2104.626,0
Stimulus,3,1,2108.294,0
Stimulus,3,1,2111.96,0
Stimulus,13,1,2111.962,0
Stimulus,34,1,2139.318,0
Stimulus,44,1,2148.308,0
Stimulus,104,1,2156.904,0
Stimulus,104,1,2163.75,0
Stimulus,54,1,2176.5,0
Stimulus,164,1,2185.068,0
Stimulus,24,1,2189.916,0
Stimulus,154,1,2191.832,0
Stimulus,54,1,2211.206,0
Stimulus,14,1,2211.208,0
Stimulus,34,1,2218.512,0
Stimulus,44,1,2224.694,0
Stimulus,114,1,2228.734,0
