type,value,duration,time,offset
Time 0,,0,0.002,0
New Segment,,0,0.002,0
Stimulus,35,1,484.632,0
Stimulus,45,1,489.98,0
Stimulus,55,1,511.514,0
Stimulus,165,1,527.032,0
Stimulus,25,1,532.756,0
Stimulus,155,1,535.338,0
Stimulus,105,1,540.228,0
Stimulus,55,1,546.602,0
Stimulus,155,1,551.866,0
Stimulus,15,1,551.866,0
Stimulus,35,1,556.35,0
Stimulus,45,1,565.212,0
Stimulus,65,1,568.588,0
Stimulus,25,1,579.78,0
Stimulus,55,1,582.294,0
Stimulus,155,1,587.698,0
Stimulus,105,1,593.696,0
Stimulus,55,1,598.35,0
Stimulus,165,1,612.556,0
Stimulus,25,1,618.806,0
Stimulus,155,1,622.322,0
Stimulus,15,1,622.322,0
Stimulus,35,1,626.818,0
Stimulus,45,1,631.766,0
Stimulus,55,1,635.932,0
Stimulus,155,1,641.696,0
Stimulus,105,1,649.264,0
Stimulus,55,1,653.736,0
Stimulus,155,1,657.348,0
Stimulus,15,1,657.348,0
Stimulus,35,1,663.526,0
Stimulus,45,1,673.304,0
Stimulus,55,1,676.416,0
Stimulus,155,1,681.11,0
Stimulus,105,1,687.916,0
Stimulus,55,1,691.902,0
Stimulus,155,1,695.208,0
Stimulus,15,1,695.208,0
Stimulus,35,1,700.858,0
Stimulus,45,1,706.486,0
Stimulus,55,1,709.428,0
Stimulus,155,1,713.872,0
Stimulus,115,1,718.276,0
Stimulus,25,1,723.164,0
Stimulus,105,1,725.706,0
Stimulus,125,1,728.968,0
Stimulus,25,1,733.846,0
Stimulus,55,1,736.496,0
Stimulus,155,1,741.386,0
Stimulus,15,1,741.386,0
Stimulus,35,1,746.606,0
Stimulus,45,1,751.704,0
Stimulus,55,1,754.538,0
Stimulus,155,1,758.302,0
Stimulus,115,1,762.064,0
Stimulus,25,1,765.356,0
Stimulus,105,1,767.496,0
Stimulus,55,1,770.648,0
Stimulus,155,1,773.744,0
Stimulus,15,1,773.746,0
Stimulus,35,1,868.044,0
Stimulus,45,1,887.894,0
Stimulus,5,1,892.38,0
Stimulus,5,1,898.586,0
Stimulus,5,1,904.92,0
Stimulus,5,1,908.574,0
Stimulus,5,1,912.142,0
Stimulus,15,1,912.144,0
Stimulus,200,1,924.57,0
Stimulus,210,1,939.658,0
Stimulus,31,1,942.084,0
Stimulus,41,1,950.434,0
Stimulus,101,1,965.212,0
Stimulus,51,1,973.002,0
Stimulus,151,1,983.014,0
Stimulus,151,1,995.236,0
